"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"ff8l","六米街廣東腸粉","中式","5","(22)","taichung"
"z5eq","伍宅晨食","早餐","4.8","(1000+)","taichung"
"cwuk","嗑頓飯 CALL MEAL","台式","4.6","(100+)","taichung"
"pcgf","甲赫滷味 (台中漢口店)","小吃","4.9","(23)","taichung"
"f8vl","成功牛排 (台中重慶店)","台式","4.8","(100+)","taichung"
"qi2v","Jai Sushi捲壽司 (台中成功店)","日式","4.7","(78)","taichung"
"rko3","出外人宵夜早餐食堂","小吃","4.5","(4)","taichung"
"pgm4","早午餐加油站","早餐","4.8","(4000+)","taichung"
"gehf","廟口阿嬤臭豆腐","小吃","4.6","(500+)","taichung"
"y2iu","川珍","台式","4.7","(1000+)","taichung"
"a7ce","一午一食","台式","4.6","(100+)","taichung"
"xgol","吃湯包","中式","4.6","(36)","taichung"
"e5va","臭大蔬","台式","4.8","(100+)","taichung"
"w6o1","粥狂創意海鮮粥  (台中向上店)","台式","4.5","(100+)","taichung"
"y9gt","冠鴻羊雞城","台式","4.6","(100+)","taichung"
"hl08","小少爺炸物","小吃","4.4","(76)","taichung"
"a76m","波波輕食飲料廚房","台式","4.9","(60)","taichung"
"saow","台灣食堂","台式","4.5","(100+)","taichung"
"b1un","小雲朵 (咖啡.甜點.早午餐)","甜點","4.9","(500+)","taichung"
"khol","一七五同","日式","5","(7)","taichung"
"ejjh","呷壽司 (台中成功二店)","日式","4.5","(86)","taichung"
"dubs","彩虹小馬土耳其披薩","歐美","4.6","(72)","taichung"
"h7h9","小野人餐盒販売所 (野人1號店)","健康餐","3","(25)","taichung"
"bqam","咕嚕咕嚕原味串燒 (台中漢口店)","小吃","4.8","(500+)","taichung"
"wggf","濤哥風味食堂","台式","4.5","(39)","taichung"
"z8kn","Bubble House 雞蛋仔專賣店","甜點","4.8","(500+)","taichung"
"hgzd","金瓦亭日式定食","日式","4.7","(100+)","taichung"
"wbq3","豕府 夜晚食堂","台式","5","(48)","taichung"
"y9dn","健康早午餐 (原愛唯客)","早餐","4.7","(3000+)","taichung"
"qrl6","十二街蔬食館 (南屯大墩店)","早餐","4.8","(100+)","taichung"
"malm","津素堂精緻餐盒","素食","4.4","(47)","taichung"
"wajp","珍一波","飲料","4.4","(100+)","taichung"
"gc89","莎拉沙拉專賣店Sala salad","健康餐","4.8","(100+)","taichung"
"cz09","東北街邊肉蛋堡","中式","3","(1)","taichung"
"kkad","健康點冷熱拌滷","小吃","4.6","(100+)","taichung"
"wma1","基隆營養三明治","小吃","4.7","(100+)","taichung"
"jzzk","玥見冰菓室","甜點","4.9","(100+)","taichung"
"m8uk","小博士早午餐店","早餐","4.8","(1000+)","taichung"
"r2dd","草創初期私廚料理餐盒專賣店","健康餐","5","(1)","taichung"
"i0ij","雞肉鴨肉鵝肉專賣店 (東興市場)","台式","4.7","(100+)","taichung"
"x5qb","小西貢美式越南河粉","東南亞","4.8","(1000+)","taichung"
"g7t1","方記果鋪","甜點","4","(5)","taichung"
"z9jf","蛋包煮夫","台式","4.6","(500+)","taichung"
"mlwm","WEEEE CAFÉ","甜點","4.3","(100+)","taichung"
"eayf","小肚男串燒","小吃","3.9","(13)","taichung"
"y2eh","麵對麵","台式","4.7","(2000+)","taichung"
"pupe","歐某歐某어머 어머Omo omo韓國餐廳","韓式","4.7","(100+)","taichung"
"cuk9","爽爽麻辣干鍋","中式","4.9","(16)","taichung"
"rtsu","ㄚ馜拉麵","日式","3.1","(10)","taichung"
"avls","bistro88義法餐酒館","歐美","4.7","(94)","taichung"
"z7or","水隆鄉現炒","台式","4.7","(2000+)","taichung"
"b2m4","燥腳","台式","4.7","(100+)","taichung"
"by7p","鹿鹿廚房 (台中西屯店)","日式","4.2","(5)","taichung"
"zimx","泰鼎替拉朋泰國菜","東南亞","5","(5)","taichung"
"rcee","炸職人 (台中大德店)","小吃","4.6","(1000+)","taichung"
"gg0h","韓誠館","韓式","3.9","(17)","taichung"
"nieh","溫沙茶牛肉","台式","4.8","(500+)","taichung"
"a4hw","無老鍋 (台中公益店)","中式","4.8","(1000+)","taichung"
"nlqo","有森燒肉","日式","4.5","(63)","taichung"
"zgm6","爽爽SongSong","台式","2","(1)","taichung"
"l1lj","日青晨食","早餐","4.9","(100+)","taichung"
"w8os","韓國食堂","韓式","4.3","(1000+)","taichung"
"z9hw","無鍋餘火鍋/鍋燒麵","台式","4.6","(1000+)","taichung"
"u14g","SELFree纖活健康餐盒 (中清店)","健康餐","5","(3)","taichung"
"y3pb","滷小巧","小吃","4.6","(500+)","taichung"
"lgfw","佳亭米食","早餐","4.8","(77)","taichung"
"o6jv","社區煮藝嚴選鍋物","台式","4.8","(21)","taichung"
"j9or","塔塔加泰式料理 (台中柳川店)","東南亞","4.7","(22)","taichung"
"z1xq","御館小吃店","台式","4.6","(100+)","taichung"
"iuyf","溪仔邊烤肉飯 (台中西屯店)","台式","4.8","(100+)","taichung"
"j10a","麵屋聚","日式","4.1","(14)","taichung"
"g262","喜爺粥舖","台式","4.6","(76)","taichung"
"hdr1","欣佩越南小吃","東南亞","4.7","(3)","taichung"
"mmnn","六本木咖哩","日式","4.4","(21)","taichung"
"goxt","龍二日本料理食堂","日式","4.2","(100+)","taichung"
"gmt3","泰姆-泰式拌飯 (台中美德店)","東南亞","5","(32)","taichung"
"tu1q","饗鍋物料理","台式","4.8","(58)","taichung"
"yj97","丸形麻辣鋪","中式","4.7","(12)","taichung"
"z4ow","阿寶豬肉滑","台式","4.9","(500+)","taichung"
"rdpm","小牛甕烤餅","小吃","4.8","(100+)","taichung"
"tyuz","養生牛肉麵專賣 (台中大業店)","台式","3.6","(100+)","taichung"
"h93n","33 SAR PIZZA (台中五常店)","歐美","4.6","(100+)","taichung"
"kamf","好味手工餃子館","台式","4.5","(100+)","taichung"
"vran","好食光健康餐盒","健康餐","4.8","(100+)","taichung"
"e8da","corico咖哩食所","日式","4.9","(100+)","taichung"
"bfdm","浪食堂火烤便當（五常店）","台式","4.8","(2000+)","taichung"
"lwl8","早午食","早餐","4.7","(100+)","taichung"
"dej1","安妞韓味屋","韓式","4.8","(100+)","taichung"
"iyeo","上味炒麵","台式","4.7","(100+)","taichung"
"nv9m","卡墨早午餐","台式","4.5","(98)","taichung"
"ir76","combo 鐵板餐盒 (台中一中店)","台式","4.4","(100+)","taichung"
"y2rg","潭子江臭豆腐","小吃","4.7","(2000+)","taichung"
"dqjp","精誠炒麵X蚵嗲炸粿X鍋燒麵","台式","4.5","(65)","taichung"
"i4mp","麻角拌麵‧冒菜","台式","4.8","(66)","taichung"
"pckb","貝拉索Plus (外送店)","歐美","4.6","(47)","taichung"
"ndmc","總裁鹹酥雞","小吃","4.6","(100+)","taichung"
"gbqf","大大冰品 (台中中華店)","台式","4.8","(1000+)","taichung"
"meun","大鄭燒烤","小吃","5","(48)","taichung"
"t4nm","享漁 鐵鍋酸菜魚","中式","4.9","(100+)","taichung"
"pnv6","佬廣中華廣東粥","中式","4.6","(2000+)","taichung"
"e7at","首創焦糖吐司三明治專賣店-三明主義","早餐","4.9","(2000+)","taichung"
"f4mb","鹿客早午餐(原放肆找餐)","早餐","4.7","(3000+)","taichung"
"w2yb","Aztec阿茲特克墨西哥美食","歐美","4.8","(500+)","taichung"
"pt95","美果手搖鮮果飲品","飲料","4.9","(100+)","taichung"
"zafd","是不是 甘梅地瓜","小吃","4.8","(95)","taichung"
"y2jz","大樂鍋精緻鍋物專賣店","台式","4.5","(100+)","taichung"
"a5up","鮮切水果","健康餐","4.8","(2000+)","taichung"
"y3nh","盡心亭拉麵","日式","4.7","(100+)","taichung"
"z5gh","中華夜市素食","素食","4.7","(2000+)","taichung"
"y7nc","二哥私房菜澎湖古早味","台式","4.4","(23)","taichung"
"qiv1","大當至尊咔啦脆皮炸雞","小吃","2.8","(6)","taichung"
"o4zs","炸之厝鹹酥雞 (台中曉明店)","小吃","4.1","(100+)","taichung"
"jkzz","唐園刀削麵","台式","4.2","(500+)","taichung"
"xsbp","林家鹹酥雞魷魚","小吃","4.4","(500+)","taichung"
"x6jp","山鯨燒肉 丼飯 便當","日式","4.6","(100+)","taichung"
"cpzj","94香香臭豆腐專賣店","小吃","4.8","(100+)","taichung"
"y28a","一縷糖中華店l熟成紅茶l厚奶茶l豆米漿凍l粉粿l杏仁凍l起司奶蓋","飲料","4.6","(100+)","taichung"
"f1yg","臭大蔬 (台中大墩店)","台式","4.5","(500+)","taichung"
"skm7","二小食堂","日式","4.5","(7)","taichung"
"zjs1","泰姆x泰式拌飯","東南亞","4.9","(100+)","taichung"
"n5ru","蔬菔所在","素食","4.7","(100+)","taichung"
"z60u","阿水師老店","台式","4.6","(100+)","taichung"
"tgy2","小胖哥可麗餅 (台中中華店)","甜點","4.6","(100+)","taichung"
"j9aj","中美小廚","台式","4.7","(100+)","taichung"
"w5cd","天然素食樂園","素食","4.9","(1000+)","taichung"
"fi5w","重慶麻辣擼串香","中式","4.8","(100+)","taichung"
"a4a5","姐弟早午餐店","早餐","4.9","(100+)","taichung"
"x5zu","老王咖哩","日式","4.7","(62)","taichung"
"rno4","禧萊食堂","台式","4","(1)","taichung"
"xe0q","新疆孜然燒烤","小吃","4.8","(100+)","taichung"
"sef6","轉角禾子雞排","小吃","4.4","(60)","taichung"
"f2iu","大口咬串燒 (台中漢口店)","小吃","4.6","(100+)","taichung"
"pucm","米奇堡早餐","早餐","4.9","(100+)","taichung"
"b0gi","八艮塩酥雞","小吃","4.2","(1000+)","taichung"
"h9om","東東牛排館 (台中中華店)","歐美","4.5","(500+)","taichung"
"uoaz","悠油輕食餐盒","健康餐","4.9","(1000+)","taichung"
"y6rg","阿卡拉炸雞","小吃","4.5","(100+)","taichung"
"f8aw","三輪車關東煮 (台中中華店)","日式","4.5","(500+)","taichung"
"u6xt","中華夜市玉明山烤肉","小吃","3.6","(7)","taichung"
"wzng","品越南料理","東南亞","4.5","(5)","taichung"
"fprj","巧樂鹽水雞 (台中中華店)","小吃","4.7","(500+)","taichung"
"f1qa","三合院辣脆腸","小吃","4.7","(1000+)","taichung"
"b3jr","鄉味食舖","台式","4.7","(100+)","taichung"
"aaav","HELLO 早安","早餐","4.7","(500+)","taichung"
"idaq","佐原拉麵","日式","4.9","(37)","taichung"
"b8rl","呆呆牛排","台式","4.8","(2000+)","taichung"
"l8xz","厚野雞排 (台中文心店)","小吃","4.8","(100+)","taichung"
"zbih","中華夜市蟳老闆 專賣蟹腳 蟹肉 各式海鮮","台式","4.7","(25)","taichung"
"av60","双漁堂","台式","4.9","(100+)","taichung"
"r8eq","天津米糕．排骨酥","台式","4.6","(100+)","taichung"
"hfxt","林坊素食臭豆腐店","台式","4.8","(100+)","taichung"
"ie54","FANREN凡仁","歐美","4.1","(6)","taichung"
"p3rn","旺春豐鉄板吐司","台式","4.8","(1000+)","taichung"
"y9ke","Morni早午餐 (一中店)","早餐","4.7","(4000+)","taichung"
"v560","餡老滿 (台中文心店)","中式","4.8","(100+)","taichung"
"k8xl","豐雞號 (台中學士店)","港式","4.3","(50)","taichung"
"ixc7","凱恩廚房K.in Kitchen 早餐 宵夜","台式","4.7","(100+)","taichung"
"n1gj","中華路烤肉 (原七里香)","小吃","4.7","(53)","taichung"
"r2i5","太原串燒 碳火燒烤","小吃","4.7","(100+)","taichung"
"igyh","A-bao house (台中金山店)","早餐","4.7","(100+)","taichung"
"itr3","千歐楊桃汁健行店","飲料","5","(27)","taichung"
"rozh","大采廚房 (台中國美店)","台式","4.9","(500+)","taichung"
"v3mg","呷尚宝 (台中天津店)","早餐","4.7","(1000+)","taichung"
"i9mo","中鼎廣東粥 (台中中華店)","中式","4.6","(1000+)","taichung"
"bygx","食樂拾参．健康盒餐．鍋物新料理","台式","4.8","(100+)","taichung"
"tr5h","肚吉餓宵夜早餐","台式","4.2","(100+)","taichung"
"cfgj","大掌廚平價現炒","台式","4.4","(100+)","taichung"
"zpmg","蝦妹食堂","日式","4.3","(36)","taichung"
"cxh8","極享滷意鮮食滷味 (中華店)","小吃","1","(2)","taichung"
"rdqz","大區麻辣鴨血滷味","小吃","4.7","(100+)","taichung"
"mvth","福の神之脆皮菇菇燒","日式","5","(13)","taichung"
"lrvr","八玖鼎港式飲茶 (學士店)","港式","5","(2)","taichung"
"csiu","陳家蚵仔煎‧鹹湯圓","台式","4.5","(100+)","taichung"
"a1ck","蓮香素食","素食","4.7","(1000+)","taichung"
"h8vk","蘋果手雞炸雞店","小吃","4.7","(500+)","taichung"
"k472","魂塚厚切豬排飯 (台中中華店)","日式","4","(45)","taichung"
"f7r5","優妮可輕食沙拉 Unique Salad","健康餐","4.4","(100+)","taichung"
"tyrc","早安好廚房","早餐","4.8","(2000+)","taichung"
"a1rp","夜霧食堂","小吃","4.6","(66)","taichung"
"jgxm","拉客麵食館‧牛肉麵‧麻油雞","台式","4.4","(100+)","taichung"
"fwin","底里修斯深夜披薩燉飯 (旗艦店)","歐美","4.6","(100+)","taichung"
"en2q","想想咖哩(家樂福文心店)","日式","4.9","(23)","taichung"
"rdwc","阿寶宸食館 (台中新永興店)","早餐","4.9","(100+)","taichung"
"m9sf","深夜想想我x鍋物專賣","台式","4.1","(97)","taichung"
"t062","蒸餃子","台式","4.8","(100+)","taichung"
"t6xp","包手包餃 (台中西屯店)","台式","4.7","(500+)","taichung"
"l2gb","吐司男 (學士創始店)","台式","4.6","(500+)","taichung"
"nq1o","黑毛屋 (台中市政店)","日式","4.4","(3)","taichung"
"szvt","球客道 (台中公園店)","飲料","4.8","(13)","taichung"
"f9qz","好泰泰餐酒館","東南亞","4.7","(1000+)","taichung"
"en3a","五花馬水餃館 (台中學士門市)","台式","4.8","(100+)","taichung"
"dk6e","山吹咖哩專門店","日式","4.6","(8)","taichung"
"oivp","巧味小吃店","台式","4.9","(100+)","taichung"
"hmua","謀魚蝦也蠔 (台中文心店)","台式","2.7","(14)","taichung"
"im6b","味自慢台日廚房","日式","4.7","(100+)","taichung"
"u2vu","來來來分店台中美早餐店","早餐","4.5","(100+)","taichung"
"j9lu","大手前鐵板燒 (台中文心店)","台式","4.6","(100+)","taichung"
"itd9","不握松飯糰","日式","4.7","(1000+)","taichung"
"n1pw","中興素食麵食館","素食","4.8","(500+)","taichung"
"bs4x","三好食堂","台式","4.6","(500+)","taichung"
"z7tp","沈家飯糰","小吃","4.4","(500+)","taichung"
"yii4","小鋤堂手作便當餐盒","台式","4.6","(90)","taichung"
"t3a2","玖肆燴食","台式","4.4","(69)","taichung"
"z2nt","雷亭拉麵 (台中永興店)","日式","4.8","(1000+)","taichung"
"fz5x","山九台南米糕清蒸肉圓麵線 (台中永興店)","台式","4.4","(85)","taichung"
"z26o","安東玩食·麵飯館","台式","4.7","(1000+)","taichung"
"z8pg","林品碗粿","小吃","4.7","(100+)","taichung"
"hc24","春花姨南風食堂","東南亞","4.9","(6)","taichung"
"pbry","赤林煙燻鹽水雞 中華夜市","小吃","4.5","(64)","taichung"
"dcvu","小么雞鹹水雞醃燻雞 (台中永興店)","小吃","4.7","(500+)","taichung"
"iu0d","6塘馳 (台中大誠店)","飲料","4.9","(5)","taichung"
"mmtu","米拉義式餐廳","歐美","4.8","(34)","taichung"
"b1em","一鮮早餐店 (台中長安店)","早餐","4.8","(4000+)","taichung"
"mmfo","小不點奶貓食堂","台式","5","(2)","taichung"
"z3ak","幸 深夜食堂","日式","4.5","(100+)","taichung"
"tdzs","捌番炸物咖喱弁當","日式","5","(1)","taichung"
"n5yd","景賀拉麵 (台中總店)","日式","4.8","(1000+)","taichung"
"tl5r","就磚賣飯 (一中店)","台式","4.7","(38)","taichung"
"k0c5","Mr.Body健身舒肥水煮餐盒 (台中中友店)","健康餐","4.9","(500+)","taichung"
"rrob","宏家鐵板燒 (永興店)","台式","4.9","(20)","taichung"
"b9ao","早尚好","早餐","4.8","(2000+)","taichung"
"koa8","Bee 早午餐","早餐","5","(36)","taichung"
"fl5k","桶江軍滷味 (台中北區健行店)","小吃","4.8","(100+)","taichung"
"z8wg","藏疆の抓餅","小吃","4.6","(100+)","taichung"
"stss","堂益古早味炒麵魯肉飯","台式","4.6","(100+)","taichung"
"bz2q","低卡時蔬烤捲餅","健康餐","4.6","(80)","taichung"
"zzv6","早安美芝城 (台中活力永興店)","早餐","4.5","(29)","taichung"
"z4ry","晶棧手作豆花嫩仙草","甜點","4.6","(1000+)","taichung"
"cdpb","中義現炒","台式","4.8","(69)","taichung"
"ovdr","布呆Boo Dai 紅茶鮮奶專販店","飲料","3.9","(4)","taichung"
"uw3a","烤肉王 (台中總店)","小吃","4.4","(100+)","taichung"
"y9so","胖老闆 早午餐","早餐","4.7","(4000+)","taichung"
"ewa2","很堡GOD BURGER (一中太平店)","歐美","4.9","(100+)","taichung"
"tfi7","一日三手作便當","台式","4.7","(500+)","taichung"
"vz52","初二燒肉","日式","4.7","(1000+)","taichung"
"kqvu","滷味四世（加熱滷味專賣所）","小吃","4.8","(100+)","taichung"
"gen7","宏昌水餃","台式","4.2","(100+)","taichung"
"ffvm","超旺鍋燒關東煮","台式","4.7","(13)","taichung"
"cb5j","金梅園草袋飯","台式","4.6","(100+)","taichung"
"e967","蔬炸素決 (台中永興店)","素食","4.7","(100+)","taichung"
"pkk8","布呆BooDai 深夜小火鍋","台式","4.4","(76)","taichung"
"a6jh","寬心園精緻蔬食料理 (台中文心公益店)","素食","4.9","(100+)","taichung"
"cbb4","GOGOBUS元氣巴士 (逢甲櫻花店)","台式","4.7","(100+)","taichung"
"swe6","老王牛肉麵館","台式","4.7","(6)","taichung"
"pc3q","有樂覓青島店｜晚餐丼飯、麵食｜宵夜點心","早餐","4.7","(500+)","taichung"
"a5zb","開源社香雞排 (台中永興店)","小吃","4.6","(500+)","taichung"
"y5qx","莊記食堂雞湯涼麵乾麵專賣店","台式","4.4","(500+)","taichung"
"y0vm","久久火鍋(韓式烤肉)","韓式","4.6","(100+)","taichung"
"y8ve","良盛丼飯食物所","日式","4.8","(500+)","taichung"
"y9kw","嚴發鐵板便當","台式","4.8","(3000+)","taichung"
"esej","小饞院","台式","4.8","(100+)","taichung"
"h8li","尚好台南口味鹹酥雞 (台中永興店)","小吃","4.4","(100+)","taichung"
"yb85","偷吃toasteat 宵夜 早餐 炸物","台式","4.6","(68)","taichung"
"z0uf","胖老闆吃晚餐","台式","4.6","(100+)","taichung"
"ydxt","熊一木瓜牛奶 (台中永興店)","飲料","4.9","(100+)","taichung"
"cqfg","珍味烤雞 鵝肉 火雞肉 滷味 手工鵝油蔥專賣店","台式","4.8","(85)","taichung"
"ztbe","小天使牛排館","台式","4.8","(500+)","taichung"
"bben","朱記烤肉小販","台式","4.9","(100+)","taichung"
"bo71","鈴藝坊蔬食","素食","4.8","(100+)","taichung"
"e3c9","Wu House 吳房子","台式","5","(86)","taichung"
"y9sm","85度C (台中北平店)","咖啡","4.7","(100+)","taichung"
"y2qq","塗堡堡","台式","4.9","(100+)","taichung"
"a2lw","忠呈溫州大餛飩 (台中店)","中式","4.7","(3000+)","taichung"
"x1xg","羅記牛排","台式","4.8","(2000+)","taichung"
"f8fc","曼谷小城泰式料理","東南亞","4.7","(3000+)","taichung"
"e5ie","圓石teabar (台中一中店)","飲料","4.9","(2000+)","taichung"
"n4ju","米娜手作弁當","台式","4.6","(500+)","taichung"
"uyi8","卯食早午餐","早餐","5","(1)","taichung"
"sgnl","台香減醣日食餐盒","健康餐","4.5","(49)","taichung"
"d6at","三媽臭臭鍋 (美村店)","台式","4.8","(5000+)","taichung"
"aphy","不設限食飲空間","台式","5","(50)","taichung"
"xwy1","上朝小吃店","台式","2.3","(12)","taichung"
"r2hl","龍品快餐店","台式","4.8","(1000+)","taichung"
"q0go","竺玉 禪蔬拉麵 (蔬食‧素食)","素食","4.9","(100+)","taichung"
"bnd2","麵粉遇見水","台式","4.8","(100+)","taichung"
"d1ju","台北永和豆漿 (台中北平店)","小吃","4.7","(4000+)","taichung"
"w7cc","珍香屋","台式","4.6","(2000+)","taichung"
"i3u2","三景羊肉焿、魷魚焿、赤肉焿","台式","4.7","(100+)","taichung"
"y8gh","清水排骨麵","台式","4.7","(1000+)","taichung"
"o3q6","巧淇樂 飲料店","飲料","2.4","(15)","taichung"
"a2ci","微風鐵板燒","台式","4.8","(10000+)","taichung"
"toug","三個寶輕食弁當","台式","4.7","(53)","taichung"
"h7ox","顏正原燒烤 (台中北平店)","小吃","4.3","(500+)","taichung"
"f41g","龍哥雞排 (台中北平店)","小吃","4.4","(100+)","taichung"
"gd5u","丁山肉丸","小吃","4.6","(100+)","taichung"
"mbdp","拾燒日式居酒屋 | 串燒 | 定食","日式","4.4","(100+)","taichung"
"uefv","咕穀雞","台式","5","(28)","taichung"
"pi50","桶江軍滷味 (台中北平店)","小吃","4.8","(500+)","taichung"
"eu5s","阿月雞腿便當","台式","4.9","(47)","taichung"
"bgnx","皮皮的關東煮","日式","4.5","(93)","taichung"
"y3fa","健美先生激炸滷味","小吃","4.7","(500+)","taichung"
"wpje","愛吃鬼 紅藜麥健康餐盒 (台中北平店)","健康餐","4.9","(1000+)","taichung"
"t15p","微滷湯滷味","小吃","4.7","(100+)","taichung"
"px1c","晶湛 - 各式燉品．麻油鷄米糕","台式","4.5","(100+)","taichung"
"a8mu","瑾記 麵食 · 便當 · 燉湯","台式","4.5","(500+)","taichung"
"f6yd","阿魯霸深坑麻辣鴨血臭豆腐 (台中永興店)","小吃","4.5","(1000+)","taichung"
"lkpz","天津小狗子湯包豆漿店","台式","4.3","(100+)","taichung"
"rq0e","OT蛋餅","小吃","5","(7)","taichung"
"i32y","HUN混 (一中店)","歐美","4.8","(1000+)","taichung"
"i9pu","拿手mio","歐美","4.5","(100+)","taichung"
"uj95","吞山郎二郎風拉麵專賣店","日式","4.4","(50)","taichung"
"ah2q","楓南心麵包店","甜點","4.9","(48)","taichung"
"b2yl","酷皮早午餐","早餐","4.6","(1000+)","taichung"
"e9yb","玖食鍋燒麵","台式","4.4","(1000+)","taichung"
"a5rv","臻品","台式","4.8","(100+)","taichung"
"zxg8","套炸","小吃","4.8","(100+)","taichung"
"wp9o","倫家排骨飯","台式","3.8","(11)","taichung"
"f3gq","劉家酸白菜火鍋","中式","4.6","(100+)","taichung"
"ogmb","好好越南料理","東南亞","4.8","(100+)","taichung"
"npms","串串燒烤","小吃","4.7","(100+)","taichung"
"od9r","初心 - Wang's廚坊","台式","4.5","(500+)","taichung"
"e6ge","海底撈火鍋 (台中中友自送店)","中式","4.9","(100+)","taichung"
"y8nd","羅記餃子麵食小館","台式","4.8","(1000+)","taichung"
"x3kd","方吐司早午餐","早餐","4.9","(500+)","taichung"
"cbba","象式可麗餅","甜點","4.5","(6)","taichung"
"f2bs","有為火烤便當​","台式","4.6","(100+)","taichung"
"l2zv","加陽滷味","小吃","4.7","(100+)","taichung"
"n0fk","多福豆花 (北平店)","甜點","4.6","(500+)","taichung"
"o13w","成銘月亮蝦餅 (台中一中店)","小吃","5","(8)","taichung"
"zb5n","牧禾堂（台中北平店）日式丼蓋飯.烏龍麵拉麵專賣店","日式","4.8","(500+)","taichung"
"opo7","珍糖傳 (台中旗艦店)","飲料","4.9","(62)","taichung"
"wc3x","尤芙咖啡茶坊 EUDOVE CAFE","飲料","4.9","(100+)","taichung"
"s9dz","彭記蚵仔煎甜不辣","小吃","4.5","(1000+)","taichung"
"y3il","AK pasta","歐美","4.4","(100+)","taichung"
"u3cd","蔡家黑白切 (古早味食堂)","台式","4.5","(500+)","taichung"
"e8xg","老何水餃牛肉麵店","台式","4.9","(100+)","taichung"
"z6lg","18燒肉丼飯","日式","4.7","(500+)","taichung"
"g9py","Indian Bistro 印度餐酒館","異國","2.4","(2)","taichung"
"t5oq","一笠飯糰","小吃","4.9","(100+)","taichung"
"vct6","長安路公園麵攤","台式","4.6","(100+)","taichung"
"z8qt","祐子外帶鍋物專賣店","台式","4.9","(3000+)","taichung"
"fkiw","歪米線","台式","5","(30)","taichung"
"zi2j","街角","小吃","4.5","(89)","taichung"
"wm3e","阿嬤燒仙草","甜點","3","(6)","taichung"
"zg6p","微早晨we brunch","早餐","4.8","(1000+)","taichung"
"h9nm","享霖魚Enjoy the fish","台式","4.5","(100+)","taichung"
"yw0k","侎荳創意料理","歐美","5","(1)","taichung"
"b7lf","林鼎記麻辣燙 (鴨血豆腐專賣)","小吃","4.7","(100+)","taichung"
"gxmp","厝秘 功夫菜 手路湯 (台中甘肅店)","台式","4.8","(63)","taichung"
"qqe5","醉韓 (一中商圈)","韓式","5","(41)","taichung"
"uklf","伍柒湯包、排骨酥麵","台式","4.6","(1000+)","taichung"
"awsa","易鼎活蝦 (台中西屯店)","台式","4.7","(69)","taichung"
"y4xv","稻．麥食堂","日式","4.9","(100+)","taichung"
"qkjk","二生串燒","小吃","4.5","(9)","taichung"
"w2go","故事家手作料理","歐美","4.5","(100+)","taichung"
"t84r","艾克早餐店","早餐","4.9","(100+)","taichung"
"y9k7","逢甲阿郎特大雞排 (台中東興店)","小吃","4.5","(1000+)","taichung"
"mmao","輕煙蒜味肉羹","台式","4.2","(51)","taichung"
"zwnl","小胖哥脆皮可麗餅 (一中店)","甜點","4.9","(26)","taichung"
"auvp","蛋四分雞蛋仔交易所 (台中一中店)","甜點","4.7","(100+)","taichung"
"tvaq","夢雲越南美食","東南亞","5","(1)","taichung"
"m6br","海底撈火鍋 (台中大遠百自送店)","中式","5","(77)","taichung"
"f0oh","漁藏 (台中旗艦店)","日式","4.5","(100+)","taichung"
"i7b2","蘇坤蔚牛排","台式","4.5","(500+)","taichung"
"sqp5","容燒 (台中崇德店)","日式","4.3","(100+)","taichung"
"rrg6","成發鹹酥雞","小吃","4.8","(100+)","taichung"
"kz21","大河屋 (大食代台中大遠百店)","日式","4.4","(7)","taichung"
"f4jk","Pali Pali異國創意餐盒","韓式","4.6","(500+)","taichung"
"dxrl","天使雞排 (台中一中店)","小吃","4.8","(1000+)","taichung"
"wcl4","小太陽大腸包小腸","小吃","4.8","(100+)","taichung"
"hisi","新綠洲餐廳","台式","4.4","(3)","taichung"
"a3oy","BOOM炸物專賣店","小吃","4.8","(500+)","taichung"
"iik6","善源蔬食","素食","4.8","(46)","taichung"
"zaql","早安大墩六街","早餐","4.6","(100+)","taichung"
"ky3t","Apple203 早午餐 (台中民權店)","早餐","4.8","(85)","taichung"
"wue0","小8三色地瓜球","甜點","4.7","(100+)","taichung"
"ezpg","尚青担仔麵","台式","4.9","(23)","taichung"
"lvc3","黑貓滷味 (台中大墩店)","小吃","4.6","(100+)","taichung"
"b0bw","阿亮師沙茶牛肉","台式","4.6","(2000+)","taichung"
"y2gf","新加坡美食","東南亞","4.8","(100+)","taichung"
"r0su","手工麵線專賣店 (一中總店)","小吃","4.8","(100+)","taichung"
"z1rg","阿Q香港雞蛋仔 (台中一中店)","甜點","4.7","(100+)","taichung"
"xo6a","塔塔加 (大食代台中大遠百店)","東南亞","3.6","(19)","taichung"
"apt5","金有鮮果冰沙","飲料","5","(4)","taichung"
"bnm1","米樂居雞肉專門","台式","4.8","(93)","taichung"
"ie2p","無名小館","台式","2.8","(38)","taichung"
"i3cw","韓本家 (大食代台中大遠百店)","韓式","4.5","(6)","taichung"
"ds9i","Fun rice 放飯肉舖","台式","4.7","(500+)","taichung"
"k5si","幸福小丸子","素食","4.9","(100+)","taichung"
"ee0m","築逸輕食餐盒","健康餐","4.9","(100+)","taichung"
"l6vp","高品香永和豆漿","小吃","4.7","(4000+)","taichung"
"catl","碧山小鍋","台式","4.8","(100+)","taichung"
"x3ob","Single Place Coffee LAB","咖啡","4.6","(69)","taichung"
"d4hh","正好吃龍鹹酥雞","小吃","4.5","(1000+)","taichung"
"a6qo","牛老總涮牛肉 (台中五權店)","台式","4.7","(500+)","taichung"
