"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"r4bg","滷撸串串串滷味","小吃","5","(1)","new-taipei-city"
"nunm","福岡日式丼飯","日式","4.9","(43)","new-taipei-city"
"y3ai","松村壽司日本料理店","日式","4.8","(500+)","new-taipei-city"
"jbfu","粵小館燒臘便當 (新莊復興店)","港式","4.5","(5)","new-taipei-city"
"y8et","幸福村韓國豆腐鍋","韓式","4.4","(2000+)","new-taipei-city"
"r1xm","一品香無骨排骨酥 (新北泰山店)","小吃","4.8","(100+)","new-taipei-city"
"gubd","喵喜喵喜鹹芝士奶蓋專賣店 (板橋僑一店)","飲料","4.5","(52)","new-taipei-city"
"e3vt","小當家健康鹹水雞 (新北板橋總店)","小吃","4.4","(500+)","new-taipei-city"
"e5nb","新貳拾壹食堂 加熱滷味 新莊花生堂","小吃","4.8","(3000+)","new-taipei-city"
"zv2m","協力香雞排炒泡麵專賣","小吃","4.8","(100+)","new-taipei-city"
"s37q","德興廣東粥 (新北板橋店)","台式","4.7","(100+)","new-taipei-city"
"c5do","豪季水餃專賣店 (新北板橋店)","台式","4.4","(100+)","new-taipei-city"
"b2eq","皇財燒仙草","甜點","4.7","(1000+)","new-taipei-city"
"a0sa","廖添丁香川麻辣燙 (新北板橋店)","小吃","4.8","(1000+)","new-taipei-city"
"gqr2","華中水餃館","中式","4.6","(100+)","new-taipei-city"
"g4ty","SUE義杯","歐美","4.8","(3000+)","new-taipei-city"
"ljui","波霸櫻桃鴨便當 (新北新莊店)","台式","4.8","(100+)","new-taipei-city"
"d2rr","驚悸奇雞 (四維店) 雞排炸雞賞味坊","小吃","4.8","(3000+)","new-taipei-city"
"hyx9","椛宅鍋物","台式","4.3","(18)","new-taipei-city"
"z632","温奶奶麵鋪","台式","4.6","(100+)","new-taipei-city"
"x13t","青芽摘 (板橋裕民店)","飲料","4.9","(100+)","new-taipei-city"
"z0wj","蔡記沙茶牛羊肉 (新北板橋裕民總店)","台式","4.4","(100+)","new-taipei-city"
"cogs","雙囍義大利麵 (板橋中正店)","歐美","4.8","(54)","new-taipei-city"
"pnl0","小太陽蜜汁燒烤","小吃","4.3","(81)","new-taipei-city"
"gm1t","享味重慶牛肉麵","台式","4.5","(86)","new-taipei-city"
"u0cp","一品香鹽酥雞 (板橋大仁店)","小吃","4.6","(1000+)","new-taipei-city"
"b7ro","百鮮城生猛活海鮮","台式","4.7","(1000+)","new-taipei-city"
"x3zu","三兩三滷味炸雞 (新莊中誠店)","小吃","4.4","(100+)","new-taipei-city"
"vbj1","夏雪冰舖&巧達可麗餅","甜點","4.6","(100+)","new-taipei-city"
"o2bv","雪城麻辣燙 (新莊中和店)","台式","4.6","(100+)","new-taipei-city"
"f1ig","攏氏麵","台式","4.5","(100+)","new-taipei-city"
"jkx0","韓歐巴列車金恩禎&韓吃一隻雞 (新莊中正店)","韓式","4.3","(100+)","new-taipei-city"
"evth","好食肌健康餐飲 (新莊店)","健康餐","4.8","(100+)","new-taipei-city"
"z88m","周氏冰鎮滷味專賣店","小吃","4","(26)","new-taipei-city"
"z2fc","A-bao早午餐 義大利麵 (新北西盛店)","早餐","4.8","(1000+)","new-taipei-city"
"e2pd","武侍麻辣鍋.涮涮鍋","日式","4.5","(80)","new-taipei-city"
"pqit","後港水煎包","小吃","5","(9)","new-taipei-city"
"e5hn","De l'espoir手在餐桌(素)","素食","4.5","(1000+)","new-taipei-city"
"e3bj","双福肉羹、滷肉飯","台式","4.6","(500+)","new-taipei-city"
"n7kj","灶咖 (新北新莊店)","早餐","4.8","(1000+)","new-taipei-city"
"n3sv","亞米亞米仙草奶凍紅茶專賣店 (板橋新埔店)","飲料","4.7","(9)","new-taipei-city"
"z2gk","月見山 (新北板橋中正店)","異國","4.9","(100+)","new-taipei-city"
"dqlj","鼎旺食堂","台式","4.9","(40)","new-taipei-city"
"y3rk","牆角咖啡","歐美","4.7","(500+)","new-taipei-city"
"auqa","天野町讚岐烏龍麵 (板橋中正店)","日式","4.9","(100+)","new-taipei-city"
"m6ap","紀竹鐵板燒 (板橋裕民店)","台式","4.6","(500+)","new-taipei-city"
"anbx","双喜圓","素食","4.8","(100+)","new-taipei-city"
"avxa","宏泰炒飯","台式","4.7","(100+)","new-taipei-city"
"wz55","新莊94雞肉","台式","5","(24)","new-taipei-city"
"zssf","花琢日式料理","日式","4.3","(100+)","new-taipei-city"
"tn2x","初沅豆漿店 (板橋大仁店)","小吃","5","(1)","new-taipei-city"
"i0cc","肆六巷","台式","4.8","(100+)","new-taipei-city"
"jgdp","食霸王咖哩 (板橋中正店)","台式","4.5","(28)","new-taipei-city"
"cxu7","万米屋手工豆花","甜點","4.7","(100+)","new-taipei-city"
"hfhu","泰便當","東南亞","4.7","(500+)","new-taipei-city"
"wezx","快樂坊早餐宵夜","早餐","4.8","(100+)","new-taipei-city"
"c6kh","僑中豆漿店","小吃","4.6","(3000+)","new-taipei-city"
"x11b","晴羽豆漿 手工湯包/脆皮蛋餅 (板橋分舖)","台式","4.6","(100+)","new-taipei-city"
"uhor","老酒霸居酒屋","日式","4.9","(9)","new-taipei-city"
"u9bu","厚蛋三明治","台式","4.6","(1000+)","new-taipei-city"
"q6hx","Show泰。炒飯。炒麵。燴飯","東南亞","4.7","(100+)","new-taipei-city"
"k2fo","幸福燒雞蛋糕","甜點","4.8","(500+)","new-taipei-city"
"r9cr","新口味鹹酥雞","小吃","4.7","(1000+)","new-taipei-city"
"jqkz","阿巧小籠包","小吃","4.8","(100+)","new-taipei-city"
"x6tu","YZ PASTA 義式手做料理","歐美","4.5","(1000+)","new-taipei-city"
"f8fx","食在幸福","台式","4.3","(100+)","new-taipei-city"
"dwwf","新莊小么雞鹹水雞（加熱請備註）","小吃","4.5","(100+)","new-taipei-city"
"c30b","旭早手作蛋餅","早餐","5","(61)","new-taipei-city"
"z7kv","一口小肉圓","小吃","4.7","(500+)","new-taipei-city"
"k04p","三六九快炒小吃店","台式","4.2","(100+)","new-taipei-city"
"yc3s","錢坤鍋貼水煎包","台式","4.5","(4)","new-taipei-city"
"ctjq","268小籠包","中式","5","(63)","new-taipei-city"
"t4u7","邱記平價碳烤 (板橋裕民店)","小吃","4.3","(100)","new-taipei-city"
"y7dt","秋元關東煮","日式","4.9","(2000+)","new-taipei-city"
"gm06","么八丼丼食坊","日式","4.7","(94)","new-taipei-city"
"knc2","陳記豆漿 眷村燒餅","小吃","4.8","(100+)","new-taipei-city"
"f5hd","辣四方湯滷味","小吃","4.7","(100+)","new-taipei-city"
"p493","56巷口湯包","中式","4.8","(500+)","new-taipei-city"
"qrxo","阿義川味海產","台式","4.8","(100+)","new-taipei-city"
"b4rb","上大雞會專業桶子雞","台式","4.5","(100+)","new-taipei-city"
"ggs3","kuro食堂","台式","4.6","(100+)","new-taipei-city"
"enc7","全多麥早餐店","早餐","4.7","(100+)","new-taipei-city"
"uumo","wee~~~熱狗堡","歐美","5","(93)","new-taipei-city"
"ivuq","好素成雙蔬食滷味","素食","4.6","(12)","new-taipei-city"
"h1ts","七里香鹹酥雞","小吃","4.8","(1000+)","new-taipei-city"
"ponx","財哥串烤","小吃","4.8","(1000+)","new-taipei-city"
"b7fd","琦田玉拉麵","日式","4.8","(100+)","new-taipei-city"
"r0fs","榮記筒仔米糕","小吃","4.8","(100+)","new-taipei-city"
"uuma","金好滷肉飯 (板橋四維店)","台式","4.5","(100+)","new-taipei-city"
"m0fs","豬大郎豬血糕 (板橋裕民店)","小吃","4.8","(100+)","new-taipei-city"
"qsh6","好想吃冰 かき氷 日式蔬食 (新莊幸福店)","日式","4.5","(100+)","new-taipei-city"
"xuhj","肥貓小吃","台式","4.7","(100+)","new-taipei-city"
"f4ic","黃金海岸活蝦之家 (新北新莊店)","台式","4.6","(100+)","new-taipei-city"
"k1bu","阿正羊肉爐","台式","3.7","(16)","new-taipei-city"
"tw4p","安喆鐵板燒","台式","4.5","(100+)","new-taipei-city"
"a1rg","3Q脆皮雞排 (新莊龍安店)","小吃","4.8","(5000+)","new-taipei-city"
"bvud","刁先生台式脆皮車輪餅 (新莊龍安店)","甜點","2.3","(3)","new-taipei-city"
"r9kh","又見麵鍋燒麵專賣店","台式","4.8","(2000+)","new-taipei-city"
"ezjr","微甜茶品 (新北板橋裕民店)","飲料","4.6","(94)","new-taipei-city"
"u4df","大庭牛肉麵 (板橋國光店)","台式","4.7","(2000+)","new-taipei-city"
"hsw5","真大雞排 (板橋長江店)","小吃","4.4","(12)","new-taipei-city"
"i8pm","正宗永和豆漿","小吃","4.6","(3000+)","new-taipei-city"
"sr09","萬年加熱滷味 (板橋裕民店)","小吃","4.2","(10)","new-taipei-city"
"a45n","饗味鹹酥雞 (新莊中信分店)","小吃","4.5","(100+)","new-taipei-city"
"rds5","廚師G鹹酥雞","小吃","4.8","(100+)","new-taipei-city"
"lsnx","No.66義麵坊 (新北新莊店)","歐美","4.8","(1000+)","new-taipei-city"
"bwld","涔溢手搖飲","飲料","4.5","(15)","new-taipei-city"
"iiav","牌頭","台式","4.6","(81)","new-taipei-city"
"ayug","津旺炒飯炒泡麵","台式","4.5","(100+)","new-taipei-city"
"h3yl","好鍋燒","台式","4.6","(500+)","new-taipei-city"
"lxqb","基隆百福營養三明治 (板橋四維店)","小吃","4.9","(100+)","new-taipei-city"
"k6dz","陳福記藥燉排骨、惡霸雞排","台式","4.6","(500+)","new-taipei-city"
"t1wa","MY 帕司達","歐美","4.7","(100+)","new-taipei-city"
"n72x","早起食仔肉蛋吐司 (早餐。午餐。晚餐)","早餐","4.8","(100+)","new-taipei-city"
"tu6k","點22 HONG KONG DIM SUM (新北新莊店)","港式","4.7","(100+)","new-taipei-city"
"cp88","嗜嚐養生雞湯","台式","4.9","(100+)","new-taipei-city"
"c8ha","好叔叔現烤甜甜圈 (新莊中榮店)","甜點","4.8","(1000+)","new-taipei-city"
"l7g6","鼎傳食閣大腸麵線大腸圈","小吃","4.4","(14)","new-taipei-city"
"e2wf","幸福呷手工赤肉羹","台式","4.6","(500+)","new-taipei-city"
"d3kp","Xo shabu shabu (新北板橋店)","日式","4.3","(21)","new-taipei-city"
"romy","泰饗食泰式小館","東南亞","4.9","(100+)","new-taipei-city"
"a5zw","金光串燒","小吃","4.6","(100+)","new-taipei-city"
"b1ab","伊加食堂 (新莊中信店)","台式","4.5","(500+)","new-taipei-city"
"bevd","金胖古早味蛋糕","甜點","4.7","(100+)","new-taipei-city"
"phum","大口吃菜","健康餐","4.7","(81)","new-taipei-city"
"gj62","八戒古早味食堂","台式","4.6","(81)","new-taipei-city"
"pxrp","陳媽媽三代筒仔米糕","台式","3.9","(29)","new-taipei-city"
"vkfv","上合屋傳統手工豆花","甜點","4.8","(100+)","new-taipei-city"
"nibg","祐福牛排館","歐美","4.8","(90)","new-taipei-city"
"x8tx","花堂洞韓式嫩豆腐鍋","韓式","4.7","(500+)","new-taipei-city"
"gce4","南港飛雞場板橋航廈鹽水雞","小吃","5","(1)","new-taipei-city"
"ezv0","初見咖啡","歐美","5","(100+)","new-taipei-city"
"bywo","小宴亭豬腳飯 (新北板橋店)","台式","4","(28)","new-taipei-city"
"iusb","金素素小吃店","素食","4.9","(100+)","new-taipei-city"
"envp","雞王國","小吃","4.5","(27)","new-taipei-city"
"ripq","小廚娘烤鴨食堂","台式","4","(27)","new-taipei-city"
"qu9o","阿哩咖多咖哩小卷專門店","日式","3.3","(7)","new-taipei-city"
"mwvt","Thai變泰泰式料理專賣","東南亞","4.5","(65)","new-taipei-city"
"rrit","禾舍日式炭烤","日式","4.6","(19)","new-taipei-city"
"g11u","素不素早午餐","素食","4.9","(100+)","new-taipei-city"
"x3yt","茶思飯想","台式","4.8","(500+)","new-taipei-city"
"l6pz","久井蘭州拉麵","中式","4.8","(100+)","new-taipei-city"
"ibv4","沛澤茶坊 (樹林俊英店)","飲料","4.9","(48)","new-taipei-city"
"rpma","9號雞蛋糕","甜點","5","(50)","new-taipei-city"
"juyf","ㄚ肚石頭火鍋","台式","4.9","(100+)","new-taipei-city"
"y4df","魔法早餐","早餐","4.7","(3000+)","new-taipei-city"
"zou2","泰品味泰式小吃 (板橋新海店)","東南亞","4.4","(92)","new-taipei-city"
"cds5","幽靈先生炒泡麵涼麵","台式","4.9","(3)","new-taipei-city"
"s432","熱血焦糖 (新莊中港店)","飲料","4.8","(88)","new-taipei-city"
"jxle","MAI HƯƠNG QUÁN阿香越南美食","東南亞","3.3","(10)","new-taipei-city"
"zn1l","龍門串燒 (新莊福樂店)","小吃","4.6","(100+)","new-taipei-city"
"y0nb","大姆哥蚵仔煎","台式","4.8","(4000+)","new-taipei-city"
"gzx7","08尬粥 (新莊福壽店)","台式","3.8","(2)","new-taipei-city"
"lomz","喫飯 (新莊昌隆店)","台式","4.3","(21)","new-taipei-city"
"nu2a","厚野雞排 (新莊店)","小吃","4.4","(34)","new-taipei-city"
"vkv2","百吃不厭 (新莊中港店)","台式","4.9","(12)","new-taipei-city"
"xbd9","龍閣東山鴨頭 (泰山明志店)","小吃","4.9","(100+)","new-taipei-city"
"p1hb","豪味食堂","台式","4.6","(100+)","new-taipei-city"
"e4tk","古夢燒烤","小吃","4.7","(500+)","new-taipei-city"
"fuxb","麵屋十八甲","日式","4.9","(100+)","new-taipei-city"
"bn5k","永春江浙菜館","中式","4.7","(8)","new-taipei-city"
"x1hg","茶漾茶飲專賣店","飲料","4.9","(1000+)","new-taipei-city"
"niej","熹呼呼燒燒鍋","台式","3.6","(13)","new-taipei-city"
"u4tz","冰不厭炸","小吃","4.5","(77)","new-taipei-city"
"cloc","Mimo米莫飲料輕食","甜點","4.2","(27)","new-taipei-city"
"lv9v","鴨鴨金烤鴨專賣店","中式","4.5","(100+)","new-taipei-city"
"y9j6","三媽臭臭鍋 (板橋國光店)","台式","4.8","(500+)","new-taipei-city"
"ilp7","永春湯包","台式","5","(4)","new-taipei-city"
"s0dr","方仔烤肉 (新莊福樂店)","小吃","4.6","(500+)","new-taipei-city"
"jdxl","鹹水雞媽媽便當","台式","4","(100+)","new-taipei-city"
"g6kj","湯の滷味","小吃","4.8","(100+)","new-taipei-city"
"wrje","三寶大腸麵線","台式","4.8","(32)","new-taipei-city"
"q8zj","江記滷味豆干","小吃","4.6","(100+)","new-taipei-city"
"gka3","爽雞王 (新北新莊店)","歐美","4.7","(500+)","new-taipei-city"
"oj8o","普通人綠豆沙牛奶 (新北泰山店)","飲料","5","(36)","new-taipei-city"
"dlhf","軒心舖幸福抄手","中式","4.6","(73)","new-taipei-city"
"azhv","山東寶麵食館","台式","4.6","(100+)","new-taipei-city"
"hb3s","太陽餐坊","早餐","4.5","(33)","new-taipei-city"
"clc6","玉霜越南美食","東南亞","4.6","(5)","new-taipei-city"
"x9fi","棘辣麻辣燙","小吃","4.7","(67)","new-taipei-city"
"dxvx","老王炸烤 (新北新莊店)","小吃","4.8","(100+)","new-taipei-city"
"v0d9","探食times早午餐 (新北新莊店)","早餐","4.2","(33)","new-taipei-city"
"gp5w","樂威牛排館","台式","4.5","(100+)","new-taipei-city"
"e215","蓋子美式餐廳","歐美","4.9","(500+)","new-taipei-city"
"z2rs","古早味黑糖冰 (新莊幸福棧)","甜點","4.7","(100+)","new-taipei-city"
"qmuu","翁家牛排","台式","4.8","(100+)","new-taipei-city"
"rvz5","炒天下","台式","4.6","(100+)","new-taipei-city"
"b2ob","九分雞蛋糕 (新北板橋店)","甜點","4.8","(500+)","new-taipei-city"
"by1x","炸G雞","小吃","4.6","(100+)","new-taipei-city"
"y8jq","真好吃麻辣鹹水雞 (新莊福壽店)","小吃","4.4","(2000+)","new-taipei-city"
"gi00","帝王林家薑母鴨","台式","5","(36)","new-taipei-city"
"bump","帝王生魚片","台式","4.6","(100+)","new-taipei-city"
"j5ki","鵝博士鵝肉店","台式","4.4","(100+)","new-taipei-city"
"ojl9","瀨戶老阿伯肉圓甜不辣","小吃","4.9","(6)","new-taipei-city"
"bvqo","鴻豬腳腿庫飯 (四維店)","台式","4.5","(54)","new-taipei-city"
"nuej","亮晶晶早餐店 (新莊昌平店)","早餐","4.8","(100+)","new-taipei-city"
"r8kp","醉八鮮生猛海鮮","台式","4.5","(100+)","new-taipei-city"
"y0zz","食八辣麻辣滷味(新莊店)","台式","4.9","(500+)","new-taipei-city"
"r09p","愛瘋G","小吃","4.7","(100+)","new-taipei-city"
"vn7q","老雜眸 螺螄粉","中式","4.7","(100+)","new-taipei-city"
"i4m9","鮮味鍋燒","台式","5","(3)","new-taipei-city"
"q1jh","辣妞妞麻辣燙 (國光店)","小吃","4.7","(1000+)","new-taipei-city"
"xo51","九九鍋物","台式","4.3","(100+)","new-taipei-city"
"k6mb","貓町雞蛋糕","甜點","4.8","(11)","new-taipei-city"
"sh0a","下河幫麻辣牛肉麵","台式","4.8","(100+)","new-taipei-city"
"g7co","Chick輕客 鹽水雞 (新北板橋二店)","小吃","4.8","(100+)","new-taipei-city"
"oimv","佳味鹽水雞","小吃","4.8","(18)","new-taipei-city"
"y3pd","真的好京漾飯店","台式","4.8","(92)","new-taipei-city"
"u6ao","饍食堂","日式","4.7","(500+)","new-taipei-city"
"h94o","角打雞排","台式","4.2","(57)","new-taipei-city"
"xc9u","泰好呷 泰式料理","東南亞","4.4","(98)","new-taipei-city"
"zqqv","廣東腸粉 (新莊福壽店)","港式","4.8","(100+)","new-taipei-city"
"cwv7","泰山小館","台式","4.6","(75)","new-taipei-city"
"xchc","麥博士藝術蛋糕店","甜點","4.7","(95)","new-taipei-city"
"b8hs","SHARK鐵板沙克飯","台式","4.7","(500+)","new-taipei-city"
"pfwm","福來趣啃 麻辣鹹酥雞 (新北新莊店)","小吃","4.4","(100)","new-taipei-city"
"ab1r","福壽現煮什錦海鮮麵、粥","台式","4.2","(100+)","new-taipei-city"
"eln0","彼得好咖啡 (板橋新埔店)","歐美","4.8","(55)","new-taipei-city"
"sosp","林園鹽酥雞","小吃","4.7","(1000+)","new-taipei-city"
"w6yu","歐炫先生 Mr.Owen Café","歐美","4.4","(100+)","new-taipei-city"
"z6pk","涎 咖哩 · 洋食","日式","4.4","(500+)","new-taipei-city"
"x9in","津囋灶咖","台式","4.6","(2000+)","new-taipei-city"
"qbd8","合壽司","日式","3.1","(21)","new-taipei-city"
"uv4u","幸福豆漿店","小吃","4.7","(57)","new-taipei-city"
"gbl7","丕雞蛋糕","甜點","4.9","(100+)","new-taipei-city"
"p6sw","合丼","日式","4.6","(100+)","new-taipei-city"
"u9wb","G霸 (板橋自由店)","小吃","4.7","(5)","new-taipei-city"
"aqr3","The Alley 小麵小巷","歐美","4.9","(500+)","new-taipei-city"
"xx9v","串明饄串燒居酒屋","日式","5","(29)","new-taipei-city"
"dt8j","迴客香雞排","小吃","3.1","(46)","new-taipei-city"
"mb2y","大龍鳳營養三明治 (新莊福壽店)","小吃","4.6","(100+)","new-taipei-city"
"l6tk","窩里返咖啡","甜點","2.9","(11)","new-taipei-city"
"q1q6","厚呷樂咖喱_麻婆 炸物","日式","5","(69)","new-taipei-city"
"z2bv","珍珠園烤玉米","小吃","4.7","(500+)","new-taipei-city"
"t6xk","鮮食雞鹹水雞 (新北泰山店)","小吃","4.8","(2000+)","new-taipei-city"
"f1km","湳雅快炒","台式","4.7","(1000+)","new-taipei-city"
"z2ps","三顧茅廬 (板橋漢生西店)","小吃","4.6","(1000+)","new-taipei-city"
"cot5","大發飯捲 대발김밥 DaebakKimbap","韓式","4.6","(100+)","new-taipei-city"
"a9aq","糖玄宗黑糖鮮飲 (泰山明志店)","飲料","4.9","(3000+)","new-taipei-city"
"l3xi","麵麵牛肉麵","台式","4.9","(500+)","new-taipei-city"
"vibm","自然汁在 Leisurely Juice","小吃","5","(100+)","new-taipei-city"
"tkn3","孫家將臺式牛排 (新北泰山店)","台式","4.7","(500+)","new-taipei-city"
"u3yy","夜店鍋燒麵","台式","4.6","(1000+)","new-taipei-city"
"j8gv","養生四神湯 (新莊昌平店)","小吃","4.7","(500+)","new-taipei-city"
"rs3w","双人鹽酥雞","小吃","4.6","(100+)","new-taipei-city"
"s7t1","咖咖咖哩飯","台式","5","(1)","new-taipei-city"
"iejs","金雞母鹹水雞","小吃","3.7","(43)","new-taipei-city"
"d6kt","雞窩鹽酥雞","小吃","4.6","(2000+)","new-taipei-city"
"y4bh","小陳滷社","小吃","4.7","(500+)","new-taipei-city"
"ybsl","原陞早午餐","早餐","4.7","(100+)","new-taipei-city"
"eu04","二哥串烤 (新北新莊分店)","小吃","4.8","(2000+)","new-taipei-city"
"n8wv","炭烤雞腿王","小吃","4.4","(19)","new-taipei-city"
"v4oz","蚵仔之家 (板橋湳雅夜市)","台式","4.8","(3000+)","new-taipei-city"
"f0hm","Papa Pizza 義爸爸披薩","歐美","4.7","(500+)","new-taipei-city"
"qnjc","一品香牛肉麵","台式","4.8","(35)","new-taipei-city"
"z2af","屋哇炸蛋蔥餅","小吃","4.9","(1000+)","new-taipei-city"
"oav9","宏國林滷肉飯","台式","2.9","(3)","new-taipei-city"
"u7c2","新の埔居酒屋","日式","4.7","(100+)","new-taipei-city"
"y7fc","正豐港式脆皮臭豆腐","小吃","4.5","(500+)","new-taipei-city"
"qxxi","金乃家台湾炸牛專売店","台式","4","(54)","new-taipei-city"
"g19o","22:02火鍋 (新北新莊店)","台式","3.8","(35)","new-taipei-city"
"hxpb","完食炒飯專門","台式","4.5","(30)","new-taipei-city"
"phd8","雞大人鹹水雞&麻辣雞","小吃","4.6","(100+)","new-taipei-city"
"x01c","金瑞古早味白糖粿","甜點","4.7","(53)","new-taipei-city"
"b5wq","泰佶鼎現滷滷味","小吃","4.7","(100+)","new-taipei-city"
"lse4","川督極品螺獅粉","台式","4.5","(39)","new-taipei-city"
"gh70","明記牛肉河粉","東南亞","4.9","(49)","new-taipei-city"
"bgx1","好日子車輪餅","甜點","5","(100+)","new-taipei-city"
"ligm","炸雞大獅 (板橋致理店)","小吃","5","(27)","new-taipei-city"
"n67u","丹丹香蔥油餅 (板橋新埔店)","小吃","4.9","(100+)","new-taipei-city"
"d1mq","天湧茶 vinegar tea","飲料","4.8","(100+)","new-taipei-city"
"gw5w","傑夫炒飯","台式","4.7","(100+)","new-taipei-city"
"z0m3","Flag Pasta","歐美","4.5","(100+)","new-taipei-city"
"bu80","芋意·糖水","甜點","5","(26)","new-taipei-city"
"c9yn","阿諾可麗餅 (新北板橋店)","甜點","4.7","(500+)","new-taipei-city"
"x8qb","焰燒日式燒烤飯","日式","4.7","(100+)","new-taipei-city"
"x6mk","奇肯炸雞/瑪德蕾努","小吃","4.7","(2000+)","new-taipei-city"
"blay","食時在在 (新北光武店)","歐美","4.9","(500+)","new-taipei-city"
"eb0p","饗輕食 (新莊昌平店)","健康餐","4.9","(100+)","new-taipei-city"
"jjtv","果啾思低脂餐飲","健康餐","4.9","(100+)","new-taipei-city"
"jc0y","Q Burger 早午餐 (新莊昌明店)","早餐","5","(15)","new-taipei-city"
"yr2e","瓦城明星炒飯專賣 (新北板橋店)","東南亞","5","(1)","new-taipei-city"
"j7pg","圓滾滾麻糬冰 (板橋南雅店)","甜點","4.8","(5)","new-taipei-city"
"rujg","我家肉羹滷肉飯","台式","4.5","(100+)","new-taipei-city"
"zqod","烏魯木其創意甜品","甜點","4.8","(1000+)","new-taipei-city"
"vojr","米鋪子海苔飯捲","台式","4.9","(500+)","new-taipei-city"
"mpst","舊巷炒飯麵 (新北板橋店)","台式","5","(2)","new-taipei-city"
"jwfb","劉家飯糰","小吃","3.5","(12)","new-taipei-city"
"sahi","山佳蒜味雞排","小吃","4.8","(500+)","new-taipei-city"
"cf4a","撸串屋","小吃","5","(3)","new-taipei-city"
"cczj","飯丸屋 (板橋南雅店)","日式","4.9","(100+)","new-taipei-city"
"z6z9","屋台一休","日式","4.2","(64)","new-taipei-city"
"h38h","印尼餐廳Restoran indo hesty","東南亞","4.6","(100+)","new-taipei-city"
"mpuj","黃金吮指三角骨","小吃","5","(1)","new-taipei-city"
"cwi7","林佬蔬蔬食炸物","素食","4.8","(500+)","new-taipei-city"
"oooh","湯匙麵館","台式","4.7","(100+)","new-taipei-city"
"djkg","火焰骰子牛 (新北板橋店)","小吃","4.9","(69)","new-taipei-city"
"j573","可芙路 (新北中原店)","甜點","4.9","(100+)","new-taipei-city"
"u3wf","台南郭虱目魚","台式","4.6","(500+)","new-taipei-city"
"gaqb","什麼雞鹹水雞 (板橋新埔店)","小吃","4.8","(76)","new-taipei-city"
"a1fg","泰山廟口豆花","甜點","4.8","(1000+)","new-taipei-city"
"y4uc","Guten Morgen Brunch","歐美","4.9","(100+)","new-taipei-city"
"c2sl","玄 一口酥臭豆腐","小吃","4.9","(1000+)","new-taipei-city"
"fsj8","石一籠 (新北新莊店)","台式","4","(44)","new-taipei-city"
"jhkg","李茶","飲料","4.8","(82)","new-taipei-city"
"fyyc","蘋果廚房 (樹林中正店)","歐美","4.3","(100+)","new-taipei-city"
"hk41","味饕福隆便當","台式","3.9","(3)","new-taipei-city"
"fas7","7700均食餐盒 健康餐","健康餐","4.8","(100+)","new-taipei-city"
"f90y","金牌蚵仔麵線 (新北泰山旗艦店)","小吃","4.7","(100+)","new-taipei-city"
"id8d","小師兄肉羹麵線","小吃","4.8","(14)","new-taipei-city"
"lort","十二味養生雞湯","台式","4.8","(500+)","new-taipei-city"
"swur","十二味風味鍋物","台式","4.6","(100+)","new-taipei-city"
"xth1","桂の燒","甜點","4.5","(44)","new-taipei-city"
"odlc","FRENCH TOAST FACTORY (板橋府中店)","歐美","4.5","(6)","new-taipei-city"
"v9gz","板橋宋家","小吃","4.8","(500+)","new-taipei-city"
"h0xb","HUYEN義大利麵","台式","4.1","(100+)","new-taipei-city"
"z8da","英記燒臘店","港式","4.4","(100+)","new-taipei-city"
"hbzs","聖巴黎焦糖滷味 (環球購物中心板橋車站)","小吃","5","(100+)","new-taipei-city"
"y0w3","YAYOI彌生軒 (環球購物中心板橋車站)","日式","4.9","(100+)","new-taipei-city"
"niha","這味泰泰 (環球購物中心板橋車站)","東南亞","4.5","(100+)","new-taipei-city"
"s4hm","小林家銅鑼燒","甜點","4.8","(100+)","new-taipei-city"
"o6pn","美味炸現 招牌無骨红麴豆乳雞(南雅店)","小吃","4.4","(100+)","new-taipei-city"
"spn9","肚肚餐室DOO DOO HUNGRY","台式","5","(5)","new-taipei-city"
"mocs","蔬河VEGE CREEK (環球購物中心板橋車站)","素食","4.6","(76)","new-taipei-city"
"z7ww","楊記東山鴨頭(南雅夜市店)","小吃","4.6","(500+)","new-taipei-city"
"cn5u","AK Chicken 愛啃炸雞 (環球購物中心板橋車站)","歐美","3.7","(6)","new-taipei-city"
"pjof","胖老虎漢堡","歐美","5","(28)","new-taipei-city"
"aysf","暖暖窩義式廚房","歐美","4.7","(100+)","new-taipei-city"
"grix","HUB BURGER (板橋文化店)","歐美","3.9","(30)","new-taipei-city"
"lmno","南雅夜市懷念排骨酥湯","台式","4.8","(100+)","new-taipei-city"
"p1lm","快樂QQ地瓜球 (板橋南雅店)","甜點","4.7","(500+)","new-taipei-city"
"s1oq","百里香碳烤玉米","小吃","4.8","(500+)","new-taipei-city"
"svyy","哈肯舖手感烘焙 (環球購物中心板橋車站)","甜點","4.7","(100+)","new-taipei-city"
"cto9","沐樂廚房（早午餐、晚餐）","歐美","4.9","(100+)","new-taipei-city"
"bp0y","山崎屋咖哩 (板橋介壽店)","日式","4.4","(21)","new-taipei-city"
"jxnk","蘇杭餐廳 (環球購物中心板橋車站)","台式","4.9","(100+)","new-taipei-city"
"phb8","六葉燒烤 (新北泰山店)","小吃","5","(1)","new-taipei-city"
"j9xs","圓環龍鳳魯肉飯","台式","4.8","(100+)","new-taipei-city"
"jv86","COLD STONE (環球購物中心板橋車站)","甜點","4.9","(96)","new-taipei-city"
