"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"y18b","十八米麥烘焙屋","素食","4","(22)","taipei-city"
"w7ef","兩四韓館","韓式","4.2","(100+)","taipei-city"
"iswu","玩酷好食在 (台北東湖店)","台式","4.4","(100+)","taipei-city"
"q3vb","KoKo-Bap韓式拌飯 X JK廚房 (南港店)","韓式","4.8","(100+)","taipei-city"
"kpzd","Tea Triangle 茶參","歐美","4.9","(100+)","taipei-city"
"c3qq","志明越南美食專賣店","東南亞","4.8","(1000+)","taipei-city"
"cii4","Go Lean 健康餐盒 X JK廚房 (Just Kitchen 南港店)","健康餐","4.7","(500+)","taipei-city"
"u9b3","Body Buddy - 現打果汁、現切水果冷泡茶","飲料","4.9","(34)","taipei-city"
"m7ls","雙和特色早午餐","早餐","4.9","(100+)","taipei-city"
"f2sq","四方阿九魯肉飯 (台北萬華店)","台式","4.8","(3000+)","taipei-city"
"q9mc","良益碗粿小吃店","台式","4.9","(500+)","taipei-city"
"a2cy","麵麵俱到","台式","4.7","(2000+)","taipei-city"
"yds0","素葉蔬食","素食","4.7","(100+)","taipei-city"
"vs39","香菘河內烤肉粉專賣店","東南亞","4.4","(37)","taipei-city"
"x835","炸G行家 (台北萬華雙和店)","小吃","4.7","(100+)","taipei-city"
"nlsz","弘弘朝食","早餐","4.8","(100+)","taipei-city"
"d6rl","幸福80號美味早餐","早餐","4.8","(5000+)","taipei-city"
"v2qi","傳承牛肉麵館","台式","4.7","(3000+)","taipei-city"
"hmqe","有饃有樣肉夾饃 (台北士林店)","中式","4.6","(58)","taipei-city"
"miv4","珍心屋低卡甜品","甜點","5","(22)","taipei-city"
"dntn","范叔雞肉飯 (南港展覽店)","台式","4.6","(100+)","taipei-city"
"vks8","Pizza Hut必勝客披薩專賣店 (士林承德店)","歐美","2.8","(5)","taipei-city"
"nm0t","味佳奇早餐店","早餐","4.2","(25)","taipei-city"
"mtmg","13大腸麵線 (台北景興店)","小吃","4.7","(3000+)","taipei-city"
"khod","今日小吃","台式","4.7","(100+)","taipei-city"
"z5vw","不一樣早餐屋","早餐","4.8","(2000+)","taipei-city"
"y6uh","歐品香廚餐坊 European Kitchen","歐美","4.6","(100+)","taipei-city"
"ed9b","萬華麻油雞 (萬華梧州街店)","台式","4.5","(1000+)","taipei-city"
"uv94","中研珈琲所","咖啡","5","(90)","taipei-city"
"t32n","阿鸞手工法國麵包 (台北萬大店)","東南亞","4.9","(100+)","taipei-city"
"b5el","雯永吉便當 (台北南港店)","台式","4.8","(2000+)","taipei-city"
"z2zd","明加快炒","台式","4.7","(2000+)","taipei-city"
"c5rs","日溢果行 x フルーツ","健康餐","4.8","(100+)","taipei-city"
"qj4p","鳳姐廚房","台式","4.5","(100+)","taipei-city"
"b2ni","阿鴻知高飯","台式","4.7","(3000+)","taipei-city"
"d74f","甜甜廚房","台式","4.6","(100+)","taipei-city"
"dhfe","WULI COFFEE","甜點","5","(75)","taipei-city"
"e5fx","Skylark洋食.芳鄰 (士林中山北店)","歐美","4.8","(1000+)","taipei-city"
"q9s8","潛水艇越南法國麵包","東南亞","4.8","(100+)","taipei-city"
"to9i","海天香餃","台式","4.7","(500+)","taipei-city"
"q2ue","饗記麵舖 (台北東湖店)","台式","4.8","(100+)","taipei-city"
"tfr0","30小時老麵吐司","甜點","5","(12)","taipei-city"
"hz3x","萬大鍋貼","台式","4.1","(1000+)","taipei-city"
"ohqk","肯德基KFC甜點專賣店 (台北萬大店)","歐美","5","(2)","taipei-city"
"w5kh","MB White Coffee (台北士林店)","東南亞","4.6","(1000+)","taipei-city"
"go80","JOMO COFFEE (葫洲店)","歐美","4.4","(100+)","taipei-city"
"ojfr","1618炒飯天地","台式","4.6","(71)","taipei-city"
"rw1r","幾里瓜拉早午餐","早餐","4.8","(500+)","taipei-city"
"y5pu","O'LA cafe' (南港店)","歐美","4.8","(1000+)","taipei-city"
"bcvn","膳芯園 (台北內湖店)","港式","4.7","(100+)","taipei-city"
"ahly","大師傅蛋塔工坊 (萬華萬大店)","甜點","4.9","(89)","taipei-city"
"w9xm","茶來張口飲品專賣店","飲料","4.9","(2000+)","taipei-city"
"uatx","麗媽四季鍋 (南港研究院店)","台式","4.8","(3000+)","taipei-city"
"t1yn","微笑食客","台式","4.6","(19)","taipei-city"
"dk8w","靜心健康素食坊","素食","4.9","(100+)","taipei-city"
"hr7f","越香蘭 (台北士林店)","東南亞","4.7","(100+)","taipei-city"
"x5qp","淘客美式漢堡 (台北士林店)","歐美","4.8","(2000+)","taipei-city"
"nbsa","東山快炒 飯麵家常熱炒專售","台式","4.5","(1000+)","taipei-city"
"yer1","九龍豆花蓮子專賣店","甜點","4.8","(500+)","taipei-city"
"n2pp","橘村屋蛋糕 (台北士林門市)","甜點","4.9","(500+)","taipei-city"
"x0qf","畊plow","台式","4.7","(500+)","taipei-city"
"n9i0","隨EAT蘑菇牛排坊","台式","4.8","(1000+)","taipei-city"
"qgoo","Triple Cafe (台北大湖店)","歐美","4.8","(18)","taipei-city"
"z5jj","江南73","飲料","4.7","(100+)","taipei-city"
"jxqy","PROMETTENTE 義大利麵","歐美","4.8","(1000+)","taipei-city"
"i7hu","lakeshore","歐美","5","(2)","taipei-city"
"u8uk","稻香園潮汕砂鍋粥","台式","4.9","(100+)","taipei-city"
"qrp3","九湯屋日本拉麵 (台北士林店)","日式","4.8","(100+)","taipei-city"
"fsoc","八方居擔仔麵","台式","4.5","(100+)","taipei-city"
"uzz5","好食雞","台式","4.5","(500+)","taipei-city"
"i6t0","隨主飡法式水煮專賣 (台北東湖店)","健康餐","4.9","(20)","taipei-city"
"k1t8","歐麥樂食","台式","4.6","(9)","taipei-city"
"p05f","伊豆早餐店","早餐","4.9","(100+)","taipei-city"
"e5bx","貳參食堂","日式","4.9","(1000+)","taipei-city"
"v4cd","太朗飯糰 ポークたまご 専門店 (士林創始店)","日式","4.8","(1000+)","taipei-city"
"z5yp","大俠涼麵、嘉義雞肉飯(台北東湖店)","台式","4.8","(5000+)","taipei-city"
"e48d","水巷茶弄 (內湖東湖店)","飲料","4.8","(500+)","taipei-city"
"c5su","甘蔗農夫（士林總店）","飲料","4.8","(1000+)","taipei-city"
"slti","桃太郎海苔飯捲屋","台式","4.9","(100+)","taipei-city"
"ql4h","石頭厝大腸麵線 (台北景福店)","小吃","4.8","(100+)","taipei-city"
"dorx","三福臭臭鍋 (文山店)","台式","4.8","(100+)","taipei-city"
"d4w5","炒驛小吃店","台式","4.7","(72)","taipei-city"
"d2qo","德興廣東粥","中式","4.9","(3000+)","taipei-city"
"d4mj","詠樂鵝肉店","台式","4.6","(1000+)","taipei-city"
"ah68","睏美堡","台式","4.9","(88)","taipei-city"
"t2nc","心美複合式早餐","早餐","4.7","(1000+)","taipei-city"
"z5az","茗茶香 (台北西園店)","飲料","4.8","(1000+)","taipei-city"
"h44f","円點紅豆餅","甜點","5","(78)","taipei-city"
"f917","胖嘟嘟早餐店","早餐","4.8","(56)","taipei-city"
"y6nf","OTIS Cafe","歐美","4.6","(100+)","taipei-city"
"sp2g","阿里山畚箕湖鐵路便當 (士林文林店)","台式","4.5","(100+)","taipei-city"
"j4ue","豐客便當","台式","4.6","(100+)","taipei-city"
"j9hv","日日米香店","台式","4.8","(100+)","taipei-city"
"i9ap","菊屋日式海鮮鍋燒麵","日式","4.4","(100+)","taipei-city"
"abpn","建興餅店 (東湖店)","甜點","5","(2)","taipei-city"
"zgwv","福德排骨飯","台式","4.8","(500+)","taipei-city"
"d8ff","巷仔口早餐","早餐","4.8","(1000+)","taipei-city"
"t4yh","好味餐食","健康餐","5","(17)","taipei-city"
"fn2v","溫州大餛飩 (台北東湖店)","台式","4.7","(2000+)","taipei-city"
"tg0q","艾樂蛋糕 (台北景美店)","甜點","4.8","(100+)","taipei-city"
"lhcx","天蓬軟骨料理餐館","台式","4.3","(1000+)","taipei-city"
"ecf3","太子壽司 (東湖店)","日式","4.7","(71)","taipei-city"
"es0i","雞二哥好吃雞肉 (內湖東湖店)","台式","4.9","(100+)","taipei-city"
"bgwr","Hakuna Pasta 無憂義大利麵","歐美","4.8","(30)","taipei-city"
"jfrt","金厲害鍋燒意麵 肉圓 大腸麵線","台式","4.8","(100+)","taipei-city"
"knzx","AP203Bar熱壓三明治廚房 (台北萬大A店)","台式","4.8","(100+)","taipei-city"
"d3o6","初吃見麵","台式","4.7","(100+)","taipei-city"
"ywt8","秋榮越台便當小吃","台式","4.8","(100+)","taipei-city"
"y2vt","85度C (台北景美店)","咖啡","4.9","(1000+)","taipei-city"
"xskh","得意香香鍋","台式","4.8","(100+)","taipei-city"
"zp1x","東湖赤肉羹","台式","4.8","(2000+)","taipei-city"
"dqay","好客雞肉飯無刺虱目魚專賣店","台式","4.7","(1000+)","taipei-city"
"x0qu","如意私房菜館","台式","5","(60)","taipei-city"
"g5dz","正宗精武鴨天祿(麻辣滷味) (台北景美店)","小吃","4.7","(100+)","taipei-city"
"h50d","阿杜烤肉飯","台式","4.8","(100+)","taipei-city"
"ddyx","舒肥底家(營養師的理想餐盒)台北萬華店","健康餐","4.9","(100+)","taipei-city"
"b8nw","越南小吃","東南亞","4.5","(1000+)","taipei-city"
"x9ff","謙謙雞肉飯","台式","4.9","(500+)","taipei-city"
"m0ot","龍賀佳","台式","4.7","(1000+)","taipei-city"
"r7dn","餉義饗廚坊","歐美","4.8","(500+)","taipei-city"
"kgex","佳佳香鍋貼 (台北萬華店)","台式","4.7","(100+)","taipei-city"
"hni4","拿坡里 (西園店8134)","歐美","4.8","(100+)","taipei-city"
"kwn6","出呼義料 (士林社正店)","歐美","4.8","(100+)","taipei-city"
"f99m","侯美國紅茶 (台北美崙店)","飲料","4.8","(500+)","taipei-city"
"fck4","ifangsweet方絲微特 甜點店","甜點","4.5","(9)","taipei-city"
"apph","陳記古早味蔥油餅甜甜圈","小吃","4.8","(5)","taipei-city"
"y5ny","海產街蚵仔麵線 (士林社子店)","小吃","4.7","(1000+)","taipei-city"
"oabr","田媽媽轉角的店 古早味麵茶黑糖冰","甜點","3","(28)","taipei-city"
"y7jo","深坑第一家手工臭豆腐(世新店)","小吃","4.8","(100+)","taipei-city"
"vuu8","可利早午餐","台式","4.7","(3000+)","taipei-city"
"f1gs","麥香堡早午餐 (萬華雙園店)","早餐","4.7","(4000+)","taipei-city"
"cbia","曦手相絆 早午餐","早餐","5","(44)","taipei-city"
"by55","武林茶 (內湖東湖店)","飲料","4.9","(100+)","taipei-city"
"rs8b","美芝堡早午餐 (台北萬華店)","早餐","4.8","(1000+)","taipei-city"
"qmjb","閑茗樓 (台北木柵店)","飲料","4.9","(80)","taipei-city"
"eybx","粥粥頌餐飲專賣店","台式","4.8","(100+)","taipei-city"
"ha3r","社中街小籠包","中式","4.6","(500+)","taipei-city"
"z39s","閎芯食堂","台式","2.9","(30)","taipei-city"
"pp3n","台越越南美食","東南亞","4.8","(76)","taipei-city"
"kncb","小倉庫食研所","歐美","4.8","(100+)","taipei-city"
"b2hv","綠豆薏仁 (小喬綠豆屋)","甜點","4.9","(500+)","taipei-city"
"g93y","馬蔥餅 (台北東湖店)","小吃","4.7","(55)","taipei-city"
"no08","港富燒臘館","港式","4.6","(86)","taipei-city"
"afvb","勁庭院麵館 (台北士林店)","台式","4","(16)","taipei-city"
"e3ts","澎澎先生現烤蛋糕","甜點","4.8","(500+)","taipei-city"
"rnpp","大王真心專賣滷肉飯 (台北松山店)","台式","4.9","(4)","taipei-city"
"a4an","清香食堂","台式","4.6","(100+)","taipei-city"
"v5pl","蘭阿姨燒烤餐盒","台式","5","(2)","taipei-city"
"ef3q","正糧紅藜飯健康餐 (台北松山店)","健康餐","4.3","(8)","taipei-city"
"dhpj","陳記九龍港式燒臘","港式","4.6","(54)","taipei-city"
"vizl","同輿素食","素食","4.5","(35)","taipei-city"
"m22s","拿手三杯雞中式餐盒專賣 (台北松山店)","中式","3.1","(6)","taipei-city"
"ogp9","Meerkat Cafe’75-75度獴","歐美","5","(3)","taipei-city"
"e6lr","8more白木耳專門店 (台北八德店)","飲料","4.9","(100+)","taipei-city"
"y5uf","萬華仙草冰 (台北八德店)","甜點","4.9","(500+)","taipei-city"
"a8lg","清香火鍋城","台式","4.9","(100+)","taipei-city"
"f64m","雞大爺 (松山寧安店)","小吃","4.8","(100+)","taipei-city"
"ndkj","韓華園 韓式中華料理 (八德店)","韓式","4.8","(1000+)","taipei-city"
"w6vh","巴雷巴雷印度餐廳 Balle Balle Indian Restaurant","異國","4.6","(500+)","taipei-city"
"nd9w","阿成川味涼麵","台式","4.8","(77)","taipei-city"
"ehil","洪瑞珍新概念店 (台北光復門市)","甜點","5","(8)","taipei-city"
"oddl","大將湖南排骨 (台北松山店)","中式","4.6","(8)","taipei-city"
"ykrh","大厝內滷味","小吃","4.8","(96)","taipei-city"
"t2n0","老店脆皮臭豆腐","小吃","4.8","(51)","taipei-city"
"pdd1","沙拉野餐","健康餐","4.5","(100+)","taipei-city"
"z5jt","艾隆義大利麵食","歐美","4.6","(2000+)","taipei-city"
"fare","將軍燴館","日式","5","(1)","taipei-city"
"xbsg","中崙烤肉飯","台式","4.8","(100+)","taipei-city"
"z7re","一品花雕雞","中式","4.5","(500+)","taipei-city"
"cmv0","美之晨早午餐","早餐","4.9","(1000+)","taipei-city"
"wpqr","Aposo 艾波索法式甜點 (南京光復店)","甜點","4.9","(100+)","taipei-city"
"mjy9","惠比壽丼飯屋","日式","4.4","(19)","taipei-city"
"w8qi","齊媽媽雞湯麵牛肉麵","台式","4.5","(500+)","taipei-city"
"y4bm","欣隆肉羹","台式","4.7","(500+)","taipei-city"
"eiqf","御福記傳家菜","台式","4.2","(7)","taipei-city"
"y7ud","丰馥刈包","小吃","4.6","(500+)","taipei-city"
"iur0","雞二哥好吃雞肉 (松山中崙店)","台式","4.8","(100+)","taipei-city"
"dvw8","滿哥甜品坊","甜點","4.7","(100+)","taipei-city"
"y5jv","大石家拉麵","日式","4.5","(100+)","taipei-city"
"eb2d","福德涼麵 (台北延吉店)","台式","4.5","(100+)","taipei-city"
"f7zw","野人Shabu","日式","3.8","(37)","taipei-city"
"iic8","AJ TACO 墨式餐館","歐美","4.8","(100+)","taipei-city"
"ctf8","Right ice cream來特冰淇淋","甜點","4.6","(100+)","taipei-city"
"ammc","元氣食堂","台式","5","(39)","taipei-city"
"wzae","Getnn慢燉8小時","台式","3.1","(18)","taipei-city"
"ydxx","一分錢一分貨MoneyCake車輪餅 (旗艦店)","甜點","4.8","(500+)","taipei-city"
"vl1j","Salad Den 健康飲食","歐美","4.9","(100+)","taipei-city"
"n803","樂活食堂 (小巨蛋店)","健康餐","4.8","(100+)","taipei-city"
"iy46","柒息地串燒屋 (台北延吉店)","日式","4.6","(100+)","taipei-city"
"r3ve","26鹹水雞 (松山南京店)","小吃","4.6","(500+)","taipei-city"
"yhw9","越南傳統料理","東南亞","4.9","(42)","taipei-city"
"k6wd","真飽餐盒","台式","4.6","(51)","taipei-city"
"f4qi","潮肉壽喜燒 (大安延吉店)","日式","4.3","(100+)","taipei-city"
"tkjo","Ajassi韓式料理","韓式","4.7","(89)","taipei-city"
"co8q","有哆創意蔬食洋食館","素食","5","(25)","taipei-city"
"ujb4","sweet percent 百分之甜","歐美","4.9","(4)","taipei-city"
"x9il","Oye Punjabi Indian restaurant  哦耶! 旁遮普印度餐廳","異國","4.8","(100+)","taipei-city"
"y3yn","伍柒玖牛肉麵 (台北延吉店)","台式","4.5","(2000+)","taipei-city"
"et29","紅九九個人麻辣鴛鴦鍋","台式","5","(1)","taipei-city"
"qyp7","森波 Simple Food (台北小巨蛋店)","健康餐","4.7","(100+)","taipei-city"
"jtef","老雜眸螺螄粉 (延吉店)","中式","4.6","(100+)","taipei-city"
"kjc6","Costumice Cafe","咖啡","4.8","(25)","taipei-city"
"f9hc","1001 Nights Taipei 一千零一夜 (水煙館)","異國","4.6","(100+)","taipei-city"
"lcy2","肉塊餐桌","台式","3","(1)","taipei-city"
"i0i5","波記冰室","港式","4.7","(100+)","taipei-city"
"si0w","NAGOYAナゴヤ 道地日式蛋包飯","日式","4.9","(82)","taipei-city"
"j65g","21PLUS、21風味館 (台北八德門市)","歐美","4.7","(1000+)","taipei-city"
"v8fk","納達吉印度料理 Nataraj Indian Cuisine","異國","4.8","(83)","taipei-city"
"r4n1","How丼居酒屋 (南京三民店)","日式","3.5","(9)","taipei-city"
"byjp","麻煮成都麻辣滷味","中式","4.7","(12)","taipei-city"
"l700","完鍋子熱炒","台式","4.4","(500+)","taipei-city"
"t8lw","六六便當店","台式","4.6","(2000+)","taipei-city"
"q1e4","小大麵線","小吃","4.1","(23)","taipei-city"
"y8gr","品味貓耳朵","台式","4.7","(100+)","taipei-city"
"f9fc","一串（串燒、燒肉便當專賣）","台式","4.6","(78)","taipei-city"
"xuhc","轉角蜜汁無骨鹹酥雞","小吃","4.7","(53)","taipei-city"
"bxdp","grandma小吃部.串串雞蛋糕.冰淇淋","甜點","5","(5)","taipei-city"
"dj51","La 法包 (延吉店)","東南亞","4.3","(100+)","taipei-city"
"f8j9","小豬麵線 赤肉粥","小吃","4.6","(100+)","taipei-city"
"jilk","正宗老陳牛肉麵","台式","4.7","(87)","taipei-city"
"dhqm","Nice Cream義式草本冰淇淋 奶昔專賣店","甜點","4.9","(68)","taipei-city"
"jzyk","Mamak檔 星馬料理","東南亞","4.6","(100+)","taipei-city"
"go83","Leo Pasta","歐美","4.1","(15)","taipei-city"
"f6xc","恆之茶居 (誠品松菸店)","港式","4.9","(14)","taipei-city"
"iqp2","90 sec pizza 九十秒窯烤披薩","歐美","4.7","(100+)","taipei-city"
"uc9s","新八珍燒臘","港式","4.7","(30)","taipei-city"
"s0xq","洋石岩燒牛排","歐美","4.7","(24)","taipei-city"
"w7eu","Lattice 拉堤斯．比利時列日鬆餅","甜點","4.7","(100+)","taipei-city"
"y8hc","濃氣屋 (台北忠孝店)","日式","4.4","(100+)","taipei-city"
"d5as","明吉 CUISINE (誠品松菸店)","台式","4.9","(100+)","taipei-city"
"z3om","麵麵聚到-麻辣臭豆腐鴨血 大腸麵線","台式","4.7","(2000+)","taipei-city"
"cxk4","Le buno","甜點","4.4","(3)","taipei-city"
"w9uz","Heart Churros 哈啾吉拿甜心館","甜點","4.7","(100+)","taipei-city"
"wy56","street pasta街頭義大利麵","歐美","4.8","(87)","taipei-city"
"w4ve","新海岸活蝦 (台北市民店)","台式","4.3","(500+)","taipei-city"
"a5kg","隨意小吃","台式","4.7","(5000+)","taipei-city"
"o3gp","格里歐三明治 (大安延吉店)","歐美","4.7","(500+)","taipei-city"
"kvr8","大頭哥車輪餅","甜點","4.9","(48)","taipei-city"
"n7ta","阿勇專業小吃 炒飯 炒麵 燴飯 炒米粉 粥 肉丸 甜不辣","台式","4.5","(77)","taipei-city"
"pefn","小倉屋","日式","4.7","(100+)","taipei-city"
"gjoi","火之舞蓁品燒和牛放題 (台北忠孝店)","日式","4.5","(94)","taipei-city"
"b4hy","田木果","飲料","4.6","(1000+)","taipei-city"
"jb2x","全民大咖哩","日式","4.6","(100+)","taipei-city"
"czak","勝利洋食","日式","4.3","(100+)","taipei-city"
"uvbh","港瀧燒臘","港式","4.7","(500+)","taipei-city"
"f02f","大埔鐵板燒 (松山八德店)","台式","4.8","(100+)","taipei-city"
"n8mi","Darci's Italian Kitchen 維客義式廚房","歐美","4.6","(100+)","taipei-city"
"mtvu","波記茶點心","港式","4.2","(100+)","taipei-city"
"u7dc","咚咚家韓式燒烤","韓式","4.3","(10)","taipei-city"
"al9h","一甲子 東區烤肉","小吃","4.8","(500+)","taipei-city"
"l3eh","玖公古早豆花","甜點","4.9","(500+)","taipei-city"
"g3s0","關東本家","日式","5","(32)","taipei-city"
"l07l","香香123車輪餅舖","甜點","4.9","(100+)","taipei-city"
"d2az","甜野新星","甜點","4.5","(69)","taipei-city"
"m96e","永康街天津蔥抓餅 (二店)","小吃","4","(24)","taipei-city"
"nu5m","全記滷味健康店","小吃","4.6","(100+)","taipei-city"
"b8kv","Coffee.Tea.Or","飲料","4.9","(100+)","taipei-city"
"fxh2","臻品味湯包蒸餃","小吃","4.1","(4)","taipei-city"
"u6qw","非常好吃蔥抓餅","小吃","4.7","(100+)","taipei-city"
"g10d","一脆鮮奶脆皮甜甜圈 (台北忠孝店)","甜點","4.9","(100+)","taipei-city"
"e3gs","維記茶餐廳 (大安光復店)","港式","4.6","(37)","taipei-city"
"h4z8","Woosaパンケーキ 屋莎鬆餅屋 (台北松菸店)","歐美","4.6","(100+)","taipei-city"
"y8xf","不貳光車輪餅 (台北延吉店)","甜點","4.7","(1000+)","taipei-city"
"kro1","Baganhood蔬食餐酒館","素食","5","(6)","taipei-city"
"ao3x","女王飯捲 여왕김밥","韓式","4.7","(60)","taipei-city"
"hbnd","韓川館","韓式","4.5","(100+)","taipei-city"
"vvex","Pastaio","歐美","4.9","(100+)","taipei-city"
"ydex","愛要甜sweet as Spring甜點沙龍與冰淇淋吧","甜點","5","(2)","taipei-city"
"ivdu","初鰻x職人味自慢 (台北松菸店)","日式","4.9","(27)","taipei-city"
"dgxs","阿珠廚房","台式","4.2","(11)","taipei-city"
"z4cs","勝博殿 (光復店)","日式","4.6","(1000+)","taipei-city"
"s94q","Takeout Curry Shop 咖哩專門店","日式","4.8","(9)","taipei-city"
"x4u9","試試茶","飲料","4.7","(100+)","taipei-city"
"q8rw","南城泰式料理 (台北光復店)","東南亞","4.7","(1000+)","taipei-city"
"s17a","齊媽媽雞湯麵牛肉麵 (南京三民店)","台式","4.4","(100+)","taipei-city"
"hkku","Va Bene 義大利麵舖(平價義大利麵的傳奇)","歐美","4.8","(100+)","taipei-city"
"f0nm","東區粉圓","甜點","4.8","(3000+)","taipei-city"
"v05l","Toast Chat","歐美","3","(1)","taipei-city"
"d9cu","甜柚籽 (台北忠孝東路店)","飲料","4.8","(500+)","taipei-city"
"r7ba","午食在 早餐 義大利麵","台式","4.9","(100+)","taipei-city"
"g9ir","銀兔湯咖喱 (台北信義店)","日式","4.7","(100+)","taipei-city"
"tpd6","Sugar Miss","甜點","4.8","(100+)","taipei-city"
"vthx","鳥作洋食","歐美","4.7","(56)","taipei-city"
"taoq","WUnique Pâtisserie 吳一無二法式甜點","甜點","5","(2)","taipei-city"
"lr25","霸骨爹","東南亞","4.8","(70)","taipei-city"
"d4vx","米力飯丸店","台式","4.6","(500+)","taipei-city"
"zzvo","也鰻仁日式料理店","日式","3.7","(100+)","taipei-city"
"z8rm","扶風堂","歐美","4.5","(100)","taipei-city"
"uugf","兩隻小魚咖哩飯甜不辣","日式","4.3","(42)","taipei-city"
"akhe","富士堂-日本鮮奶茶飲","飲料","5","(47)","taipei-city"
"f8ze","伍記現炒","台式","4.7","(100+)","taipei-city"
"tu1p","Isaac Toast & Coffee (忠孝復興店)","歐美","4.9","(1000+)","taipei-city"
"llaj","阿嫩香雞排","小吃","3.8","(36)","taipei-city"
"f6qs","亞都迷你火鍋城","台式","4.9","(100+)","taipei-city"
"pv1u","台韓民國 韓式燒肉店","韓式","4.7","(100+)","taipei-city"
"f5qs","216粉圓大王","甜點","4.8","(4000+)","taipei-city"
"mxde","PHO越南美味","東南亞","4.9","(47)","taipei-city"
"vqyu","艋舺原汁排骨湯","台式","4.7","(62)","taipei-city"
"c73n","秘密·餐酒館","歐美","3","(30)","taipei-city"
"o48m","一麵園滷肉飯","台式","3.2","(3)","taipei-city"
"y8xt","COFFEE DPT概念店","甜點","4.9","(100+)","taipei-city"
"bm0g","一味難求","台式","4.3","(9)","taipei-city"
"p3yt","食尚韓食just wanna korea","韓式","4.4","(100+)","taipei-city"
"w2xu","上海灘港式茶餐廳","港式","4.5","(2000+)","taipei-city"
"dvi7","STANLEY’S STEAKHOUSE 史坦利美式牛排 (台北敦化店)","歐美","4.9","(100+)","taipei-city"
"l1zu","一日果汁優格專賣店","飲料","4.9","(15)","taipei-city"
"tv4y","香港茶水攤港式茶餐廳 (台北敦南店)","港式","4.6","(100+)","taipei-city"
"tzvt","爆汁小雞","歐美","4.9","(1000+)","taipei-city"
"kq54","初炸小食店","小吃","4.6","(100+)","taipei-city"
"s610","老曹旺川味鍋物","台式","4.8","(100+)","taipei-city"
"yxgw","金沙塔雲泰料理餐廳","東南亞","4.5","(500+)","taipei-city"
"yzss","米與多蜜","日式","4.3","(4)","taipei-city"
"jzv5","杰米商號","台式","5","(1)","taipei-city"
"r9tb","小王子1號店 (台北微風店)","早餐","4.9","(2000+)","taipei-city"
"rttc","PS TAPAS西班牙餐酒館","歐美","4.1","(3)","taipei-city"
"myfn","Teotihuacan Fine Mexican Cuisine","歐美","3.7","(30)","taipei-city"
"etnf","麥吉machi machi  (台北大安店)","飲料","4.8","(78)","taipei-city"
"n74j","韓老二韓國烤肉 (新大安店)","韓式","4.8","(47)","taipei-city"
"slsr","頂好紫琳蒸餃館","台式","4.7","(2000+)","taipei-city"
"dmsl","糕手 — 狀元糕","甜點","4.9","(100+)","taipei-city"
"dtd4","香檳串燒","日式","4.9","(31)","taipei-city"
"i00i","台南小卷米粉","小吃","4.6","(100+)","taipei-city"
"e1hy","泰味炸 正宗泰式炸雞 x 小林泰國蝦(大安店)","小吃","4.6","(100+)","taipei-city"
"ou6r","山山酥姬","小吃","4.5","(1000+)","taipei-city"
"y2fn","彩虹殿-黑白木耳養生概念飲","飲料","4.8","(97)","taipei-city"
"beti","藍衫茶所 (台北忠孝店)","飲料","4.8","(100+)","taipei-city"
"tjvl","橘子工坊 (忠孝敦化總店)","飲料","5","(47)","taipei-city"
"r8su","市民大道涮涮鍋 (松山東興店)","日式","4.8","(100+)","taipei-city"
"edkv","流氓老母滷小小","小吃","5","(22)","taipei-city"
"tqyx","歐佃關東煮","日式","5","(4)","taipei-city"
"vlag","麵食主義 KIRIN PASTA (台北南京店)","歐美","4.7","(1000+)","taipei-city"
"y0xy","ChiaoDuo House巧哚洋房","歐美","4.6","(45)","taipei-city"
"tw4q","M5 Coffee TOGO（南京敦北門市）","咖啡","4.7","(100+)","taipei-city"
"l0r4","法國的秘密甜點","甜點","4.8","(100+)","taipei-city"
"w1qx","義麵屋 (台北南京店)","歐美","4.8","(2000+)","taipei-city"
"r621","今頂小吃","台式","4.8","(100+)","taipei-city"
"g5qt","春發汕頭乾拌麵","中式","4.8","(100+)","taipei-city"
"nbsl","樂陵豆漿","台式","4.5","(100+)","taipei-city"
"dpq2","BlackCoffee 布樂客咖啡","咖啡","5","(2)","taipei-city"
"vv8l","黑房子茶坊 Black House","飲料","5","(4)","taipei-city"
"doaa","功夫肉圓","台式","4.5","(500+)","taipei-city"
"x2nf","小李子麵食館","台式","4.7","(500+)","taipei-city"
"m3bv","西螺祖傳大王創始店-程文照手工坊 (台北大安店)","甜點","4.8","(500+)","taipei-city"
"hfxs","土豪雞蛋糕 原 中山國小雞蛋糕","甜點","5","(12)","taipei-city"
"i8n9","易牙妙手麵飯館 (台北大安店)","台式","4.6","(500+)","taipei-city"
"z0pn","泰姬印度餐廳 (TAJ Indian Restaurant) HALAL","異國","4.6","(100+)","taipei-city"
"o5bx","上海茶樓 (微風廣場)","中式","4.1","(100+)","taipei-city"
"y8ya","東區鹽酥雞","小吃","4.6","(4000+)","taipei-city"
"ze6t","台SOPAR餐酒館","台式","5","(2)","taipei-city"
"h6qg","BounceBack美式漢堡","歐美","5","(15)","taipei-city"
"i20m","五桐號 WooTEA (忠孝復興店)","飲料","4.9","(1000+)","taipei-city"
"xgrd","柳州正宗螺螄粉","中式","3.4","(20)","taipei-city"
"b4qu","SWAY BLACK COFFEE嗜黑咖啡 (台北八德店)","咖啡","3.9","(79)","taipei-city"
"ipnt","古厝雞鹹水雞","小吃","4.6","(37)","taipei-city"
