"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"z2bh","圈子","歐美","4.7","(98)","tainan"
"z7gz","超吉大盛鐵板燒丼飯 (台南大同店)","日式","4.7","(5000+)","tainan"
"xlro","正宗四川麻辣冷滷 辣嘴鴨","中式","4.6","(94)","tainan"
"m8qa","樓下紅燒麵店","台式","4.6","(100+)","tainan"
"foa2","牛逼牛肉湯","台式","5","(25)","tainan"
"ad41","溱豆花","甜點","4.6","(500+)","tainan"
"yd5u","早！早餐 (台南民權店)","早餐","4.7","(22)","tainan"
"gv8l","本比屋","東南亞","5","(61)","tainan"
"l27v","叮哥茶飲 (台南民族店)","飲料","4.9","(500+)","tainan"
"b6qx","枝仔冰城 (台南成功店)","台式","4.8","(2000+)","tainan"
"mp9c","焱炸雞 (永康復華店)","小吃","4.9","(500+)","tainan"
"fb2f","愛焙克法式甜點 蛋糕","甜點","4.8","(71)","tainan"
"eacv","熊賀麻辣燙 串燒 酸辣粉小麵","中式","5","(1)","tainan"
"s56h","萃茶風健康餐 (台南奇美店)","健康餐","4.6","(70)","tainan"
"qa46","忠盛號炒飯專賣","台式","4.5","(100+)","tainan"
"rck6","FUN.健餐廚","健康餐","4.8","(78)","tainan"
"lo7r","加州廚房","歐美","4.8","(9)","tainan"
"l2dz","南房狀元","甜點","4.9","(68)","tainan"
"apxg","吃吃看易有味勁外省麵（民權路店）","台式","3.6","(10)","tainan"
"x4lq","秋收碳烤","小吃","4.2","(100+)","tainan"
"bv0o","葉師傅臭豆腐","小吃","4.6","(100+)","tainan"
"ulc7","麵彈牙手工麵館","台式","3","(1)","tainan"
"h6pp","記愣炸蛋蔥油餅","小吃","4.7","(1000+)","tainan"
"xxpw","雅芳早餐店","早餐","4.8","(500+)","tainan"
"f5mi","肉肉控 (永康大橋店)","日式","4.7","(500+)","tainan"
"v3zp","安平家鄉麵","台式","4.8","(100+)","tainan"
"f5by","留香居海鮮燒烤店","中式","4.6","(100+)","tainan"
"i25h","鼎味","台式","4.4","(100+)","tainan"
"t0tp","小木屋鬆餅 (台南崇學店)","甜點","4.9","(2000+)","tainan"
"xp6g","唯美主義花苑&沙拉","健康餐","3.6","(2)","tainan"
"hnok","上海味香小吃店","中式","4.7","(500+)","tainan"
"l3ws","7點早午餐","早餐","4.7","(100+)","tainan"
"okyd","滿分甜甜圈（下午茶、宵夜店）","甜點","5","(21)","tainan"
"hiqy","品鍋燒關東煮","台式","4.8","(1000+)","tainan"
"l5kj","迷馬 TEA BAR","甜點","4.8","(73)","tainan"
"eeqd","日安•富哈","早餐","4.9","(76)","tainan"
"qm7d","野狗集會所","歐美","3","(8)","tainan"
"j779","388咚咚猜吃早餐","早餐","4.8","(79)","tainan"
"eatg","肉伯火雞肉飯 (台南總店)","台式","4.8","(1000+)","tainan"
"k2k4","雞三郎","台式","4.7","(84)","tainan"
"u8au","大雞囍香雞排鹹酥雞","小吃","5","(15)","tainan"
"wcp8","MochiMochi鬆餅屋","歐美","4.7","(44)","tainan"
"znai","貍偷聚門","台式","4.8","(100+)","tainan"
"z6mc","上發意麵","台式","4.6","(1000+)","tainan"
"nosq","永樂雞蛋仔","甜點","4.7","(43)","tainan"
"hi6x","正群燒臘","港式","4.1","(100+)","tainan"
"vzlw","OB老男孩雞蛋糕","甜點","4.9","(100+)","tainan"
"hadu","蔡家脆皮蔥油餅午後點心站","小吃","4.7","(3)","tainan"
"dxrq","歐八不是阿啾喜 (台南府前店)","韓式","4.7","(100+)","tainan"
"b1bc","幸好有你","台式","4.8","(500+)","tainan"
"ilm9","輕一下低卡健康餐盒","健康餐","4.9","(1000+)","tainan"
"z3jd","cocokaraココカラ湯咖哩專賣店","日式","5","(100+)","tainan"
"k5ui","Marco Pizza Jacob's store","歐美","4.8","(100+)","tainan"
"ctr7","IP食堂","台式","5","(46)","tainan"
"t3iv","長北傳統蛋餅專賣店","早餐","4.7","(1000+)","tainan"
"p6ei","貓GO燒 水煮餐","健康餐","4.9","(500+)","tainan"
"x4iy","玩点","台式","4.9","(100+)","tainan"
"o5nw","盛記點心茶餐廳","港式","4.5","(58)","tainan"
"h4s3","千家軒烘焙坊","甜點","4.8","(19)","tainan"
"oq9a","嘟嘟鮑魚海產粥 (台南復國店)","台式","5","(2)","tainan"
"g0nv","香港鴻達燒臘快餐","港式","4.5","(500+)","tainan"
"m2ao","烤爽無煙串烤 (台南永康店)","小吃","4.9","(100+)","tainan"
"d7zv","明洞海苔飯捲 (台南民族總店)","韓式","4.8","(5000+)","tainan"
"l8ju","小得飲滿 (台南民族店)","飲料","4.9","(100+)","tainan"
"amyx","新橋牛排屋","台式","4.4","(3)","tainan"
"htjy","皇上廣東粥","台式","4.8","(1000+)","tainan"
"x73m","芳珍蔬食-素食專賣 (台南崇善店)","素食","4.8","(56)","tainan"
"hmfa","阿翔筒仔米糕專賣店","台式","4.8","(500+)","tainan"
"ymlb","現考填填圈 A-ciou Freshly Baked Donuts 甜甜圈","甜點","5","(2)","tainan"
"z9lw","台南素食-惠江素食擔仔麵","素食","4.9","(2000+)","tainan"
"a9ww","家禾便當 (永康復國店)","台式","4.5","(2000+)","tainan"
"ji0y","嘉義廖火雞肉飯","台式","4.9","(100+)","tainan"
"rsb0","南方越南料理","東南亞","4.2","(11)","tainan"
"b7fb","豆腐花","甜點","4.8","(100+)","tainan"
"zoh8","炸雞舍 (台南旗艦號)","台式","4.9","(24)","tainan"
"m3gm","鮮果補給站","健康餐","4","(9)","tainan"
"na64","食光·撈汁小海鮮專賣","中式","4.3","(100+)","tainan"
"bjab","淬可(北安店)","飲料","4.9","(100+)","tainan"
"em21","大窩與小宅義式餐廳 (小宅店)","歐美","5","(60)","tainan"
"mqoe","邢爺爺料理廚房","台式","4.1","(13)","tainan"
"u5ol","內人料理減脂健康餐盒","健康餐","4.7","(500+)","tainan"
"e3tk","伴君耘_仙草洞 | Lā Hōo Suànn | 黑糖仙草凍奶專売","飲料","4.6","(100+)","tainan"
"b2uf","海威御飯屋","日式","4.7","(2000+)","tainan"
"a5xd","美食典範便當","台式","4.7","(1000+)","tainan"
"eyiu","阿國鵝肉 (台南南台店)","台式","3.7","(93)","tainan"
"vqiq","雅居","台式","4.9","(500+)","tainan"
"d9su","好林俥早午餐 (台南復華店)","早餐","4.7","(2000+)","tainan"
"fahb","Amina蔬食餐廳","歐美","5","(7)","tainan"
"z0vd","杜桑灶咖 (台南永康店)","台式","4.6","(500+)","tainan"
"ofsg","柔軟咖啡店","歐美","5","(55)","tainan"
"dnk1","湞緬風味小館","東南亞","4.6","(36)","tainan"
"keri","炭屋","日式","5","(35)","tainan"
"werx","大福溫體牛肉湯","台式","4","(1)","tainan"
"gz1t","里陶早午餐","早餐","4.9","(100+)","tainan"
"nkkb","吉 唐揚雞案內所","日式","4.8","(7)","tainan"
"qm2s","五加七鍋燒","台式","4.6","(85)","tainan"
"r99p","韓藝韓式料理","韓式","4.7","(96)","tainan"
"quz5","東洲黑糖奶舖 (台南星光商圈店)","飲料","4","(1)","tainan"
"qqni","碳烤天下","小吃","4.5","(26)","tainan"
"o4mm","國香園素食 (台南文化店)","素食","4.6","(1000+)","tainan"
"erm7","小邁時光 (台南東橋店)","台式","4.9","(100+)","tainan"
"ysk2","找楽子義式料理 (台南小北店)","歐美","4.9","(2000+)","tainan"
"j3jk","鼎吉滷味 (永康南台店)","小吃","4.9","(100+)","tainan"
"m45v","國榮肉燥飯","台式","4.7","(2000+)","tainan"
"y7gu","春牛豆漿大王","小吃","4.8","(5000+)","tainan"
"d2jn","巧味鹽酥雞 (台南崇明店)","小吃","4.7","(1000+)","tainan"
"i0m4","Gan Dan鍋燒","早餐","4.8","(83)","tainan"
"b4pp","川府麻辣燙","小吃","4.6","(1000+)","tainan"
"x1zw","Minimou Brunch","早餐","5","(59)","tainan"
"er66","芙鹿枝 Freuitsh 輕食鮮果吧","健康餐","4.8","(100+)","tainan"
"rnx2","森空 (台南成功店)","歐美","4.6","(100+)","tainan"
"sx9f","銅板咖啡","咖啡","5","(98)","tainan"
"gc5s","臭宅 脆皮臭豆腐 (台南南台店)","小吃","5","(41)","tainan"
"cs2e","熊屋新式關東煮 (台南成功店)","日式","4.5","(57)","tainan"
"azr2","巷弄尋味","台式","4.7","(500+)","tainan"
"i40i","韓屋韓式煎餅專賣","韓式","4.9","(100+)","tainan"
"fgti","圓頂西餐廳-南隅酒吧","甜點","5","(6)","tainan"
"c7fe","6點55分 (永康復華店)","早餐","4.7","(100+)","tainan"
"ju06","橙癮私廚","東南亞","4.2","(75)","tainan"
"nau4","O!MO","日式","4.9","(1000+)","tainan"
"yayk","初沐 義麵坊","歐美","4.9","(51)","tainan"
"u6gy","長春健康素食餐飲連鎖 (大同店)","素食","4.9","(100+)","tainan"
"v1sk","阿墨咖啡館(健康餐盒)","健康餐","4.8","(3000+)","tainan"
"fmdy","喫飯食堂","日式","4.3","(68)","tainan"
"g4fz","思飽味—健康餐盒專賣","健康餐","4.8","(1000+)","tainan"
"d3ct","一心二葉 (台南民族店)","台式","4.4","(500+)","tainan"
"z4ol","艾摩多手工杏仁甜湯","甜點","4.8","(100+)","tainan"
"epat","Fried potatoes 熔岩起司馬鈴薯｜燒鍋麵食｜冷飲","小吃","4.6","(100+)","tainan"
"hxzs","小南米糕 (黃記)","台式","4.7","(1000+)","tainan"
"sb85","正忠排骨飯 (台南中華東店)","台式","4.8","(500+)","tainan"
"ngwm","小胖子宵夜晚餐","日式","4.9","(6)","tainan"
"mbzs","ON LIVE 炸雞現場","歐美","4.8","(10)","tainan"
"tnpl","優您客全日早午餐","早餐","3.6","(2)","tainan"
"e9ne","大衛洋咖啡David Yang","咖啡","4.8","(500+)","tainan"
"j2c2","美美餃餃 (台南崇德店)","台式","4.5","(100+)","tainan"
"d1ws","秝圓嘉義火雞肉飯","台式","4.8","(4000+)","tainan"
"z7rh","瑪黑家紅茶","飲料","4.9","(100+)","tainan"
"lglp","度小月原始店本舖","台式","4.6","(100+)","tainan"
"hwfx","廚種王 (台南崑大店)","東南亞","4.7","(100+)","tainan"
"gct9","俏家人港式料理","港式","4.8","(61)","tainan"
"t5k0","紅菓咖啡 (台南育德店)","歐美","5","(4)","tainan"
"z8es","大紅袍茶坊","飲料","4.6","(500+)","tainan"
"f2kv","O卡桑-黑木耳露養生飲專賣店 (台南林森店)","甜點","5","(78)","tainan"
"z8gk","早點見面","早餐","4.8","(2000+)","tainan"
"f75y","茶來速TeaSpeed (台南育德店)","飲料","4.8","(100+)","tainan"
"nqk6","開心晨食","早餐","4.9","(100+)","tainan"
"rpof","劉妹鍋燒意麵 (台南大灣店)","台式","4.7","(77)","tainan"
"l3fo","阿力香雞排 (台南南台店)","小吃","4.5","(100+)","tainan"
"n2f8","Humanity 有人性港式車仔麵 （崑大站）","港式","5","(2)","tainan"
"jhof","丸飯食事處","日式","4.9","(12)","tainan"
"l7dt","阿香素食","素食","4.8","(500+)","tainan"
"elw4","提莫享肉咖哩 (台南崑大店)","日式","4.8","(59)","tainan"
"e89k","嘉義火雞肉飯","台式","4.8","(500+)","tainan"
"xaco","灶妃姬 職人燒肉飯專賣","日式","4.6","(1000+)","tainan"
"fpfz","大佳港式燒臘便當","港式","4.5","(100+)","tainan"
"d4te","Woopen木盆 (台南文化店)","健康餐","4.9","(1000+)","tainan"
"z0gh","兵衛丼","日式","4.5","(100+)","tainan"
"y1pp","T＆F手作吐司 (台南大同店)","台式","4.8","(1000+)","tainan"
"n2ji","屋田刈包","小吃","4.6","(500+)","tainan"
"in1l","享受臭臭鍋 (大灣店)","台式","4","(16)","tainan"
"a4ef","高雄周燒肉飯 (崇善店)","台式","4.9","(3000+)","tainan"
"yoku","我家麵店","台式","4.8","(100+)","tainan"
"emgu","鼎諭麵店","台式","4.7","(100+)","tainan"
"pw06","BUS-7 Café","歐美","4.2","(25)","tainan"
"qjc7","今口餅手工蛋餅專賣店","早餐","4.4","(9)","tainan"
"vjqi","6吋盤早午餐 (台南立賢店)","早餐","4.7","(1000+)","tainan"
"z9fn","旺福早點","早餐","4.7","(1000+)","tainan"
"j5ot","樂浮茶飲Level up (台南民族店)","飲料","4.7","(100+)","tainan"
"y67m","石精臼羊肉湯&家常小炒","台式","4.7","(500+)","tainan"
"av4d","界 麻辣湯","小吃","4.9","(61)","tainan"
"w138","鎮傳四神湯","台式","4.6","(100+)","tainan"
"k4yk","呷炒飯","台式","4.9","(500+)","tainan"
"z4fb","廚房有雞","台式","4.7","(100+)","tainan"
"c0rh","眼鏡女孩早午餐 咖哩飯","早餐","4.5","(100+)","tainan"
"f0c5","酷麵舖涼麵","小吃","4.7","(100+)","tainan"
"wc7z","歐練咪會","小吃","5","(2)","tainan"
"ieub","酷麵舖包麵麵包","小吃","4.7","(100+)","tainan"
"c1yb","老婆的菜","台式","5","(37)","tainan"
"ghnz","金禾 KimHo","日式","4.8","(100+)","tainan"
"l2aj","翰林茶館 (台南文化店)","台式","4.9","(100+)","tainan"
"e6ba","和偉麵館","台式","4.8","(2000+)","tainan"
"z1cd","鳳壽司 (台南崇德店)","日式","4.9","(1000+)","tainan"
"r6f7","喜歡你 大好き 燒肉蕎麥日式定食","日式","4.6","(8)","tainan"
"l39e","老騎士咖哩專賣店","台式","4.7","(3000+)","tainan"
"uxar","日日炸蝦壽司","日式","4.9","(100+)","tainan"
"z4ko","新橋食品有限公司","甜點","4.8","(88)","tainan"
"g89m","叉燒大王小絨雲吞麵","港式","4","(1)","tainan"
"rplr","小共嚐 FACTORY 1/2","歐美","5","(1)","tainan"
"pzlg","粉ㄓㄓ","台式","4","(100+)","tainan"
"qus5","碳霸複合式串燒","小吃","4.8","(100+)","tainan"
"rvn0","魚醬手作日式料理","日式","4.4","(100+)","tainan"
"e3ix","無名豆花 (台南永福店)","甜點","4.5","(100+)","tainan"
"p4lo","口力口咖啡 (東區仁和店)","咖啡","4.9","(81)","tainan"
"ow9r","鼎福燒臘便當","港式","4.5","(100+)","tainan"
"i3ig","品菲越南料理","東南亞","4.5","(100+)","tainan"
"c6uy","吳媽媽陽春麵&臭豆腐","台式","4.4","(1000+)","tainan"
"f1pw","廟口清燉牛肉麵","台式","4.8","(1000+)","tainan"
"h26y","越南燒烤","東南亞","4.7","(56)","tainan"
"c4eg","哈哈早餐店","早餐","4.9","(500+)","tainan"
"a3op","虎頭府城風味小吃","台式","4.6","(1000+)","tainan"
"vx6k","口福虱目魚肉燥飯","台式","4.8","(100+)","tainan"
"me3n","小沅家檸檬愛玉粉圓綠豆冰沙","甜點","5","(3)","tainan"
"z4rq","匠子煮工坊","台式","4.8","(1000+)","tainan"
"cahr","宇作茶屋","飲料","5","(16)","tainan"
"z2jq","左佐右佑手作調飲專賣店","飲料","4.9","(500+)","tainan"
"xpaz","立斯衛飲料","飲料","5","(19)","tainan"
"hycm","阿輝炒鱔魚","台式","4.6","(100+)","tainan"
"y8uq","G．BURGER素食漢堡小攤","素食","4.9","(2000+)","tainan"
"rjbe","花火日本料理","日式","5","(100+)","tainan"
"b4it","大東鹽酥雞","小吃","4.7","(4000+)","tainan"
"f4k7","歐嗨呦早午餐","早餐","4.7","(500+)","tainan"
"z2xo","賣飲料","甜點","4.8","(70)","tainan"
"dzwy","田食","中式","2.9","(3)","tainan"
"v4e3","米點棧全素食點心","素食","4.9","(100+)","tainan"
"r3vd","無盡動漫主題咖啡館","日式","4.1","(13)","tainan"
"t9ci","開鍋 Caguo (台南崇明店)","台式","4.8","(100+)","tainan"
"hpio","六味食堂","台式","4.6","(500+)","tainan"
"umro","嘉洲食坊新加坡美食","東南亞","5","(22)","tainan"
"h7l3","旭暮健康餐盒","健康餐","4.9","(1000+)","tainan"
"z0mj","元幸の手作冰","甜點","4.8","(500+)","tainan"
"lbi0","Autumn 舒芙蕾熱鬆餅","甜點","4.4","(85)","tainan"
"tkfu","冰氛樂冰品","甜點","4.9","(4)","tainan"
"jwxn","125Alley crepe/壹貳伍巷日式可麗餅","甜點","5","(1)","tainan"
"s5ko","This Bistro 里詩義式小餐館","歐美","4.9","(2000+)","tainan"
"j8vm","感性牛排一號店","台式","4.9","(500+)","tainan"
"z9dq","橋野屋","日式","4.8","(100+)","tainan"
"ylng","老李涼水","飲料","5","(1)","tainan"
"iosq","Begin古巴三明治","歐美","4.8","(100+)","tainan"
"ebx5","博仁堂","台式","4.6","(8)","tainan"
"k9un","翌日沾麵舖","日式","4.7","(76)","tainan"
"fgh9","(古根)土雞肉飯 (台灣的家鄉味)","台式","4.8","(500+)","tainan"
"qrxa","Jam Kitchen (台南崇明站)","健康餐","4.7","(54)","tainan"
"pap4","salad hey yo 沙拉.咖哩.輕食","健康餐","4.8","(100+)","tainan"
"d3mm","福建胡椒餅","小吃","4.7","(500+)","tainan"
"a7rj","王品蔥抓餅","小吃","4.8","(500+)","tainan"
"z2jn","ORO咖啡館 (台南竹溪店)","咖啡","5","(49)","tainan"
"inga","藍盤子 (台南臨安店)","早餐","4.6","(1000+)","tainan"
"x9ay","泰辣泰式料理","東南亞","4.9","(94)","tainan"
"cv6d","越南烤雞王 (台南海安店)","東南亞","4.1","(33)","tainan"
"z1ey","明粥韓式料理","韓式","4.8","(3000+)","tainan"
"prs1","捌餓早午餐","台式","4.8","(100+)","tainan"
"a20y","慧音素食茶莊","素食","4.8","(100+)","tainan"
"lkch","Mimi醬炸彈蔥油餅","小吃","4.8","(100+)","tainan"
"plaq","元氣早午餐 (台南健康店)","早餐","4.8","(1000+)","tainan"
"q3nv","雅米樂漢堡 (台南總店)","早餐","4.9","(500+)","tainan"
"e6qo","餃子餡ㄦ","台式","4.9","(1000+)","tainan"
"owiw","小豬堡","台式","4.8","(86)","tainan"
"jz24","天品香豆腐","小吃","4.9","(100+)","tainan"
"dqlk","台牛牛肉湯","台式","4.7","(100+)","tainan"
"a9ue","炒飯家","台式","4.8","(1000+)","tainan"
"a6fu","彩虹早餐店","早餐","4.9","(4000+)","tainan"
"y9nk","食べオム洋食歐姆蓋飯専門店","日式","4.8","(500+)","tainan"
"mpss","珍薌美食","小吃","4.8","(100+)","tainan"
"l4le","幸福香菜肉粽便當店","台式","4.8","(500+)","tainan"
"e28j","角厝米舖","台式","4.9","(50)","tainan"
"myum","妙鹽素食臭豆腐麵線羹","素食","4.8","(100+)","tainan"
"avne","小藤蔓涼麵","台式","4.9","(100+)","tainan"
"irud","海安魁虱目魚粥","台式","4.7","(1000+)","tainan"
"f8du","6吋盤早午餐 (台南五妃店)","早餐","4.8","(1000+)","tainan"
"esey","饕鱻鮮魚湯","台式","4.8","(100+)","tainan"
"t38t","小乳芭樂","甜點","4.3","(38)","tainan"
"b0sg","許記小館","台式","4.8","(1000+)","tainan"
"v5uz","黃氏水煎包","小吃","4.7","(100+)","tainan"
"zxe4","雞嚐LULU鹽水雞","小吃","4.8","(100+)","tainan"
"injj","瀧瀧煮火鍋","台式","4.8","(100+)","tainan"
"cmf4","阿兜仔關東煮","小吃","4.9","(500+)","tainan"
"c68z","牛苑溫體牛肉火鍋","台式","4.8","(65)","tainan"
"udgg","醬醬披薩 Big John Pizza","異國","4.8","(99)","tainan"
"fd80","付家多采貴州風味羊肉粉","中式","4.8","(100+)","tainan"
"k4di","壹食堂日式咖哩","日式","4.8","(1000+)","tainan"
"h0lz","岫芸麵店","台式","4.7","(500+)","tainan"
"yip0","三明治喵","台式","4.9","(500+)","tainan"
"hkmc","沙爹郎溫體牛沙茶爐","台式","5","(3)","tainan"
"rxb4","水仙宮粽葉米糕","台式","4.7","(1000+)","tainan"
"s3lf","黃家麵食","台式","4.7","(1000+)","tainan"
"fcwy","寶福自助餐 (台南永康永二店)","台式","4.6","(92)","tainan"
"z2uf","KATZ卡司韓拾炸雞 (台南西門店)","韓式","4.8","(1000+)","tainan"
"a9kp","雙囍茶會 (台南臨安店)","飲料","4.7","(100+)","tainan"
"dw7a","芸朵烘培甜點","甜點","5","(3)","tainan"
"s57v","小蓮素食鹹酥雞 (台南國華店)","素食","4.8","(100+)","tainan"
"e6gp","國華街手工麵疙瘩汕頭意麵","台式","4.7","(1000+)","tainan"
"z0yq","黑盒子義式料理","歐美","4.8","(1000+)","tainan"
"c0ai","呷。早","台式","4.8","(1000+)","tainan"
"i532","華玉蔬食館•清粥小菜•素食便當","素食","4.9","(100+)","tainan"
"z1jw","莊春源漢珍坊","台式","4.9","(100+)","tainan"
"zt7a","千代中日式料理","台式","4.9","(100+)","tainan"
"oav2","岳棒海鮮","台式","4.7","(23)","tainan"
"q06b","修安扁擔豆花","甜點","4.8","(100+)","tainan"
"z6fc","亞家鱔魚意麵","台式","4.9","(500+)","tainan"
"g8tp","正興吃吧","日式","4.8","(22)","tainan"
"j9mw","日出極光茶飲專賣店 (台南花園店)","飲料","4.8","(71)","tainan"
"njx9","拌拌飯 東南亞創意料理 (崑山總店)","東南亞","4.9","(500+)","tainan"
"ea05","伊木手工捲餅","小吃","4.9","(63)","tainan"
"sn5t","郭家養生碳烤地瓜","小吃","5","(28)","tainan"
"f3ew","喜樂家丼飯/咖哩飯","日式","4.8","(3000+)","tainan"
"gan4","泰勾狼食便所","東南亞","4.5","(7)","tainan"
"omhq","亞家排骨酥麵 (台南仁和店)","台式","4.9","(68)","tainan"
"r0qs","赤崁健康碗粿","台式","4.6","(100+)","tainan"
"hzbu","賴小雞炸雞飯","台式","5","(1)","tainan"
"u469","來慶炒飯店","台式","3","(1)","tainan"
"e7ho","興毅素食館","素食","4.9","(500+)","tainan"
"xli7","大可鑫火雞肉飯","台式","4.6","(1000+)","tainan"
"r8go","小東春韓食","韓式","4.6","(1000+)","tainan"
"y7lw","8818比薩屋 (台南健康店)","歐美","4.8","(500+)","tainan"
"sr6l","溱香手工餡餅粥坊","小吃","4.6","(100+)","tainan"
"nwyb","小麵殿","台式","4.8","(100+)","tainan"
"rt5g","小巴咕鍋的物","台式","4.8","(100+)","tainan"
"p1hw","也食健康菜飯舖 (台南忠義店)","健康餐","4.8","(1000+)","tainan"
"a5dx","水仙宮越南法國麵包","東南亞","4.7","(500+)","tainan"
"fvrw","塔吉特 (台南西門店)","甜點","5","(37)","tainan"
"n9l5","景福宮正宗韓食館","韓式","4.7","(73)","tainan"
"yqnu","順億鮪魚專賣店 (台南裕信店)","日式","4.8","(500+)","tainan"
"cq72","永康石一籠","中式","4.7","(100+)","tainan"
"pos0","貫川涼麵","台式","5","(17)","tainan"
"v3ij","一樂町拉麵","日式","4.9","(100+)","tainan"
"c3qf","岩海苔御飯捲 (台南崇明店)","台式","4.7","(2000+)","tainan"
"wvrp","東寧烤肉 (台南大同店)","小吃","4.8","(6)","tainan"
"sff1","七誠米粿","小吃","4.5","(100+)","tainan"
"pt9n","川嫂麻辣燙","中式","3.4","(22)","tainan"
"l15o","吳家紅茶冰 (東區崇明店)","飲料","5","(4)","tainan"
"yfzu","眷村牛肉麵 炒飯","台式","4.6","(1000+)","tainan"
"b6px","義食堂職人便當","台式","4.8","(1000+)","tainan"
"yg8u","又喜早點","早餐","4.8","(500+)","tainan"
"z6fl","康青龍 (台南崇德店)","飲料","4.8","(1000+)","tainan"
"g9ef","古曼、茶 (永康崑山店)","飲料","4.7","(84)","tainan"
"q0ox","林桑鹽水雞油雞醉雞 (台南花園店)","小吃","4.9","(100+)","tainan"
"vwp9","鰻丼作","日式","4.7","(100+)","tainan"
"oclf","菁賀麵","台式","5","(2)","tainan"
"wi5z","卓記鍋燒","台式","5","(26)","tainan"
"gc5k","法瑞琦植物優格 (台南仁德店)","甜點","4","(1)","tainan"
"q2du","綣綣屋手作霜淇淋 (台南國華總店)","甜點","4.9","(20)","tainan"
"wms8","初麵麵","台式","4.7","(100+)","tainan"
"s2ok","6吋盤 (台南仁和店)","早餐","5","(6)","tainan"
"tcxk","放下麵子 (台南樹林店)","台式","4.9","(500+)","tainan"
"ub3i","錢源日式涮涮鍋 (台南崇道店)","日式","4.4","(70)","tainan"
"lr7v","吃寶便當","台式","4.6","(100+)","tainan"
"ch5f","舞香肉粿/湯飯/鍋燒","台式","4.9","(100+)","tainan"
"k0ns","金茂宜咖啡 (東區仁和店)","歐美","4.9","(100+)","tainan"
"qh7i","友愛鹽酥雞 (中正旗艦店)","小吃","4.5","(100+)","tainan"
"eup1","肆樂柒澔","早餐","4.8","(1000+)","tainan"
"ucr6","皇德越南牛肉河粉","東南亞","5","(11)","tainan"
"njqj","NENE Chicken (台南西門店)","韓式","5","(11)","tainan"
"lu9k","森空 (台南仁和店)","歐美","4.9","(100+)","tainan"
"wntz","大爺冒菜麻辣燙","小吃","4.9","(13)","tainan"
"y9xr","比薩斜塔 Pizza Style手作窯烤比薩","歐美","4.4","(100+)","tainan"
"nzax","巷隅咖啡","咖啡","5","(30)","tainan"
"rv0q","吉唻碳烤香腸糯米腸","小吃","4.9","(9)","tainan"
"y0ao","香香老師私房菜","台式","4.6","(100+)","tainan"
"uyw4","清吉水果","健康餐","4.4","(100+)","tainan"
"n3bb","NEST泰式料理","東南亞","4.3","(13)","tainan"
"m3yx","橘子廚房 (永康崑山店)","早餐","4.8","(1000+)","tainan"
"c0oy","新世紀雪淇冰紅茶（正興店）","飲料","4.5","(23)","tainan"
"c3eg","兄弟食堂","台式","4.9","(500+)","tainan"
"ndyo","涓酒食製作所","日式","4.3","(6)","tainan"
"fmm7","奉口冰室 (台南府城店)","甜點","5","(13)","tainan"
"rat6","布達焗烤","歐美","4.8","(500+)","tainan"
"r68g","食居熱炒","台式","4.8","(100+)","tainan"
"kb79","台南幫純好茶 (金華旗艦店)","飲料","4.9","(100+)","tainan"
"eu4g","傑森手工窯烤披薩","歐美","4.3","(100+)","tainan"
"l8wl","有麥點手作輕食餐盒 (台南民族店)","健康餐","5","(25)","tainan"
"dmcx","O'lala越法小館","東南亞","4.9","(100+)","tainan"
"c7tz","長春健康素食餐飲連鎖 (安和店)","素食","4.8","(500+)","tainan"
"fuu4","你佬司 碳烤吐司","台式","4.9","(52)","tainan"
"c2oh","愛友製冰所","甜點","4.9","(6)","tainan"
"ncg0","My Coffee","歐美","4.8","(62)","tainan"
"q8at","開鍋 Caguo (台南海安店)","台式","4.8","(500+)","tainan"
"ro30","潘炳華牛肉麵","台式","4.7","(100+)","tainan"
"hpx1","WABISABI DAE 日常嚐","飲料","4.8","(86)","tainan"
"e7ck","成真咖啡 (台南正興店)","咖啡","4.9","(100+)","tainan"
"e0ix","老吳冰室","港式","4.7","(100+)","tainan"
"dhbw","佛都愛玉 (台南國華店)","甜點","4.8","(27)","tainan"
"yw8i","皇家甘蔗雞","小吃","2.3","(3)","tainan"
"f2yd","高手魷魚羹 (台南永福店)","台式","4.8","(2000+)","tainan"
"at59","花冰喫麵/黎巴嫩玫瑰","台式","4.8","(74)","tainan"
"hgyg","日日家餐盒","台式","4.7","(100+)","tainan"
"srco","客籠來小籠湯包","中式","4.6","(57)","tainan"
"orq9","珍滿溢食堂","台式","4.7","(100+)","tainan"
"z5pn","小米甜甜圈 (台南國華店)","甜點","4.8","(100+)","tainan"
"lmpb","老闆不陪喝","台式","4.4","(500+)","tainan"
"u6oh","823前黑輪伯","小吃","4.7","(52)","tainan"
"z3he","呷懷念豆花","甜點","4.2","(89)","tainan"
"omps","台灣番薯丸 (台南國華店)","甜點","5","(100+)","tainan"
"q9pu","流川鍋燒意麵 (台南大灣店)","台式","4.9","(100+)","tainan"
"zoxi","宵夜雞排","小吃","4.7","(100+)","tainan"
"z5wt","檸檬愛玉&古早味豬血糕","小吃","4.5","(38)","tainan"
"h4ls","真好便當","台式","4.8","(500+)","tainan"
"jdy5","熊姐の雞排","小吃","4.7","(1000+)","tainan"
"m7at","郭家豬血湯","台式","4.7","(500+)","tainan"
"y5ck","夯佶綠豆沙冰","飲料","4.8","(500+)","tainan"
